,CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
346,1.0,1.0,6.0,47.0,1.0
347,1.0,1.0,2.0,1.0,8.0
348,1.0,1.0,38.0,79.0,10.0
349,3.0,4.0,3.0,3.0,1.0
350,16.0,1.0,10.0,97.0,4.0
351,12.0,17.0,87.0,79.0,9.0
352,1.0,5.0,9.0,3.0,2.0
353,2.0,1.0,26.0,3.0,17.0
354,1.0,1.0,141.0,172.0,17.0
355,17.0,1.0,3.0,1.0,3.0
356,1.0,1.0,1.0,102.0,32.0
357,1.0,1.0,27.0,7.0,3.0
358,1.0,6.0,302.0,1.0,1.0
359,2.0,2.0,43.0,11.0,3.0
360,20.0,20.0,1.0,11.0,13.0
361,3.0,1.0,1.0,6.0,2.0
362,5.0,3.0,4.0,17.0,49.0
363,1.0,36.0,8.0,13.0,1.0
364,6.0,14.0,10.0,6.0,2.0
365,33.0,5.0,118.0,5.0,14.0
366,1.0,17.0,1.0,17.0,5.0
367,20.0,1.0,24.0,14.0,1.0
368,112.0,1.0,1.0,1.0,2.0
369,2.0,1.0,2.0,6.0,3.0
370,2.0,1.0,2.0,5.0,9.0
371,1.0,2.0,1.0,3.0,2.0
372,1.0,1.0,2.0,4.0,12.0
373,1.0,2.0,39.0,26.0,4.0
374,1.0,1.0,6.0,5.0,2.0
375,1.0,1.0,7.0,4.0,71.0
376,1.0,1.0,124.0,130.0,16.0
377,6.0,6.0,57.0,39.0,1.0
378,3.0,4.0,61.0,4.0,1.0
379,11.0,1.0,13.0,2.0,2.0
380,6.0,2.0,28.0,1.0,1.0
381,27.0,7.0,18.0,5.0,1.0
382,2.0,1.0,29.0,6.0,1.0
383,3.0,4.0,9.0,4.0,7.0
384,2.0,1.0,98.0,1.0,8.0
385,10.0,1.0,41.0,7.0,22.0
386,1.0,16.0,1.0,1.0,1.0
387,28.0,1.0,1.0,16.0,2.0
388,1.0,39.0,1.0,1.0,5.0
389,2.0,1.0,1.0,1.0,5.0
390,1.0,1.0,29.0,68.0,1.0
391,1.0,1.0,61.0,2.0,2.0
392,14.0,18.0,194.0,53.0,16.0
393,128.0,7.0,54.0,4.0,35.0
394,2.0,2.0,117.0,13.0,1.0
395,13.0,2.0,12.0,1.0,8.0
396,1.0,5.0,42.0,1.0,1.0
397,1.0,10.0,10.0,1.0,3.0
398,2.0,10.0,51.0,2.0,3.0
399,1.0,1.0,21.0,18.0,18.0
400,507.0,1.0,35.0,8.0,1.0
401,7.0,13.0,1.0,1.0,1.0
402,7.0,1.0,42.0,1.0,66.0
403,1.0,4.0,1.0,1.0,3.0
404,3.0,60.0,43.0,29.0,2.0
405,7.0,5.0,172.0,7.0,80.0
406,411.0,1.0,5.0,3.0,2.0
407,3.0,6.0,8.0,35.0,1.0
408,24.0,6.0,172.0,3.0,1.0
409,4.0,1.0,1.0,8.0,14.0
410,4.0,2.0,17.0,8.0,1.0
411,1.0,4.0,121.0,5.0,19.0
412,2.0,57.0,17.0,7.0,1.0
413,2.0,1.0,22.0,3.0,26.0
414,2.0,1.0,11.0,1.0,23.0
415,5.0,2.0,43.0,5.0,24.0
416,44.0,1.0,55.0,20.0,6.0
417,319.0,1.0,2.0,19.0,1.0
418,1.0,28.0,1.0,2.0,8.0
419,1.0,1.0,6.0,2.0,1.0
420,3.0,1.0,19.0,2.0,1.0
421,14.0,1.0,42.0,1.0,11.0
422,1.0,15.0,2.0,1.0,4.0
423,18.0,6.0,63.0,14.0,20.0
424,2.0,1.0,42.0,3.0,9.0
425,2.0,1.0,2.0,1.0,2.0
426,1.0,4.0,3.0,1.0,1.0
427,5.0,1.0,165.0,6.0,67.0
428,1.0,6.0,3.0,2.0,6.0
429,1.0,1.0,30.0,1.0,6.0
430,38.0,72.0,69.0,2.0,6.0
431,2.0,3.0,8.0,2.0,3.0
432,4.0,1.0,2.0,17.0,3.0
433,1.0,1.0,1.0,1.0,1.0
434,1.0,1.0,1.0,1.0,1.0
435,4.0,2.0,1.0,1.0,2.0
436,1.0,18.0,3.0,1.0,1.0
437,1.0,1.0,9.0,5.0,9.0
438,5.0,2.0,115.0,1.0,3.0
439,1.0,19.0,36.0,1.0,4.0
440,8.0,6.0,20.0,1.0,19.0
441,1.0,3.0,3.0,18.0,4.0
442,1.0,1.0,210.0,2.0,1.0
443,13.0,5.0,1.0,12.0,2.0
444,10.0,7.0,3.0,15.0,6.0
445,3.0,16.0,1.0,27.0,182.0
446,1.0,12.0,58.0,2.0,1.0
447,27.0,8.0,9.0,31.0,1.0
448,1.0,4.0,3.0,2.0,274.0
449,18.0,4.0,2.0,2.0,1.0
450,4.0,12.0,26.0,49.0,2.0
451,1.0,10.0,3.0,6.0,3.0
452,1.0,83.0,3.0,1.0,3.0
453,1.0,10.0,2.0,2.0,1.0
454,4.0,50.0,8.0,4.0,10.0
455,2.0,2.0,2.0,1.0,1.0
