,CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
208,28.0,10.0,15.0,5.0,348.0
209,3.0,22.0,3.0,1.0,169.0
210,3.0,3.0,16.0,1.0,7.0
211,29.0,21.0,4.0,2.0,5.0
212,29.0,1.0,4.0,1.0,81.0
213,1.0,30.0,12.0,4.0,1.0
214,5.0,1.0,2.0,3.0,92.0
215,2.0,4.0,21.0,48.0,7.0
216,2.0,1.0,38.0,5.0,23.0
217,2.0,52.0,11.0,3.0,20.0
218,2.0,2.0,11.0,1.0,6.0
219,1.0,5.0,21.0,8.0,74.0
220,29.0,1.0,17.0,1.0,9.0
221,1.0,18.0,1.0,1.0,1.0
222,3.0,3.0,1.0,3.0,47.0
223,5.0,4.0,19.0,1.0,39.0
224,1.0,9.0,52.0,1.0,13.0
225,12.0,1.0,8.0,1.0,1.0
226,5.0,1.0,1.0,1.0,278.0
227,1.0,1.0,1.0,3.0,1.0
228,4.0,13.0,1.0,3.0,4.0
229,1.0,5.0,1.0,3.0,7.0
230,14.0,12.0,3.0,17.0,1.0
231,2.0,3.0,7.0,1.0,99.0
232,11.0,14.0,1.0,5.0,1.0
233,5.0,1.0,2.0,11.0,150.0
234,7.0,1.0,1.0,1.0,93.0
235,40.0,27.0,1.0,1.0,4.0
236,42.0,9.0,1.0,114.0,168.0
237,12.0,21.0,1.0,94.0,7.0
238,2.0,68.0,1.0,16.0,57.0
239,1.0,2.0,4.0,5.0,25.0
240,3.0,1.0,1.0,17.0,10.0
241,5.0,6.0,1.0,3.0,63.0
242,20.0,21.0,1.0,1.0,85.0
243,2.0,8.0,4.0,30.0,5.0
244,5.0,7.0,37.0,1.0,35.0
245,12.0,7.0,1.0,4.0,18.0
246,11.0,24.0,15.0,2.0,14.0
247,1.0,18.0,3.0,45.0,18.0
248,9.0,2.0,1.0,3.0,2.0
249,1.0,1.0,1.0,4.0,9.0
250,19.0,7.0,1.0,5.0,12.0
251,1.0,8.0,2.0,1.0,1.0
252,8.0,3.0,1.0,1.0,1.0
253,24.0,1.0,2.0,1.0,4.0
254,2.0,1.0,1.0,1.0,11.0
255,15.0,3.0,1.0,4.0,2.0
256,1.0,3.0,1.0,3.0,1.0
257,1.0,2.0,7.0,4.0,23.0
258,29.0,1.0,14.0,1.0,16.0
259,1.0,42.0,1.0,1.0,20.0
260,3.0,1.0,1.0,15.0,1.0
261,1.0,1.0,1.0,1.0,1.0
262,2.0,24.0,53.0,20.0,1.0
263,1.0,31.0,1.0,2.0,5.0
264,13.0,2.0,1.0,1.0,1.0
265,7.0,20.0,2.0,1.0,20.0
266,4.0,2.0,1.0,1.0,4.0
267,4.0,3.0,28.0,67.0,1.0
268,21.0,1.0,1.0,3.0,7.0
269,5.0,11.0,1.0,1.0,2.0
270,1.0,6.0,1.0,1.0,41.0
271,1.0,1.0,1.0,2.0,5.0
272,1.0,1.0,2.0,42.0,207.0
273,1.0,1.0,1.0,1.0,13.0
274,40.0,2.0,1.0,2.0,36.0
275,1.0,8.0,73.0,14.0,56.0
276,6.0,1.0,2.0,7.0,11.0
277,3.0,32.0,1.0,2.0,17.0
278,2.0,6.0,4.0,2.0,4.0
279,66.0,54.0,109.0,5.0,1.0
280,54.0,3.0,5.0,8.0,34.0
281,2.0,1.0,1.0,1.0,14.0
282,2.0,5.0,4.0,1.0,1.0
283,7.0,1.0,139.0,1.0,3.0
284,1.0,11.0,4.0,1.0,8.0
285,4.0,2.0,2.0,45.0,2.0
286,16.0,1.0,26.0,160.0,1.0
287,3.0,2.0,1.0,4.0,6.0
288,1.0,30.0,47.0,1.0,1.0
289,6.0,4.0,1.0,39.0,1.0
290,14.0,4.0,1.0,3.0,18.0
291,1.0,4.0,1.0,51.0,30.0
292,5.0,32.0,1.0,1.0,1.0
293,15.0,1.0,1.0,1.0,1.0
294,1.0,5.0,164.0,7.0,4.0
295,27.0,43.0,37.0,1.0,1.0
296,10.0,29.0,1.0,1.0,3.0
297,10.0,6.0,1.0,1.0,54.0
298,2.0,1.0,1.0,3.0,24.0
299,66.0,1.0,20.0,7.0,3.0
300,37.0,37.0,3.0,2.0,45.0
301,7.0,8.0,3.0,10.0,3.0
302,1.0,1.0,2.0,2.0,1.0
303,1.0,4.0,3.0,71.0,7.0
304,1.0,47.0,4.0,2.0,2.0
305,1.0,3.0,4.0,79.0,9.0
306,1.0,25.0,1.0,2.0,1.0
307,33.0,49.0,1.0,119.0,1.0
308,5.0,79.0,2.0,1.0,1.0
309,14.0,32.0,24.0,1.0,1.0
310,1.0,23.0,32.0,51.0,4.0
311,2.0,14.0,10.0,1.0,3.0
312,2.0,3.0,6.0,7.0,15.0
313,1.0,8.0,39.0,2.0,1.0
314,1.0,33.0,4.0,10.0,2.0
315,35.0,2.0,2.0,2.0,1.0
316,1.0,1.0,7.0,8.0,24.0
317,13.0,40.0,3.0,5.0,7.0
318,1.0,2.0,12.0,3.0,16.0
319,27.0,6.0,1.0,3.0,39.0
320,2.0,20.0,1.0,2.0,1.0
321,17.0,3.0,2.0,1.0,134.0
322,21.0,1.0,2.0,2.0,1.0
323,9.0,14.0,12.0,1.0,5.0
324,1.0,1.0,1.0,2.0,1.0
325,2.0,34.0,29.0,26.0,3.0
326,1.0,14.0,1.0,27.0,10.0
327,2.0,5.0,44.0,1.0,19.0
328,13.0,1.0,7.0,1.0,1.0
329,10.0,1.0,3.0,2.0,5.0
330,1.0,1.0,27.0,7.0,53.0
331,1.0,1.0,67.0,7.0,6.0
332,1.0,1.0,5.0,1.0,2.0
333,1.0,1.0,27.0,2.0,3.0
334,19.0,1.0,103.0,4.0,18.0
335,1.0,4.0,41.0,114.0,1.0
336,5.0,2.0,2.0,1.0,2.0
337,16.0,1.0,6.0,4.0,2.0
338,1.0,4.0,3.0,5.0,1.0
339,1.0,1.0,81.0,2.0,1.0
340,1.0,56.0,129.0,1.0,16.0
341,10.0,3.0,6.0,8.0,6.0
342,1.0,1.0,3.0,1.0,9.0
343,31.0,1.0,24.0,2.0,12.0
344,2.0,1.0,1.0,3.0,2.0
345,11.0,1.0,3.0,3.0,1.0
346,1.0,1.0,31.0,2.0,58.0
347,9.0,1.0,1.0,1.0,2.0
348,1.0,1.0,1.0,1.0,8.0
349,1.0,1.0,5.0,4.0,10.0
350,2.0,1.0,300.0,1.0,6.0
351,1.0,1.0,6.0,1.0,19.0
352,2.0,6.0,10.0,1.0,1.0
353,1.0,18.0,132.0,2.0,1.0
354,1.0,6.0,1.0,5.0,1.0
355,6.0,3.0,1.0,11.0,1.0
356,1.0,2.0,22.0,1.0,3.0
357,1.0,11.0,27.0,1.0,1.0
358,33.0,118.0,2.0,14.0,5.0
359,7.0,17.0,1.0,1.0,4.0
360,30.0,1.0,1.0,3.0,4.0
361,1.0,2.0,61.0,1.0,29.0
362,12.0,2.0,119.0,1.0,3.0
363,104.0,1.0,2.0,2.0,3.0
364,13.0,1.0,4.0,9.0,127.0
365,24.0,1.0,57.0,1.0,21.0
366,12.0,2.0,109.0,1.0,2.0
367,1.0,1.0,1.0,38.0,1.0
368,1.0,1.0,5.0,5.0,26.0
369,2.0,10.0,6.0,8.0,10.0
370,61.0,3.0,33.0,1.0,55.0
371,1.0,23.0,6.0,5.0,2.0
372,13.0,1.0,12.0,1.0,1.0
373,1.0,6.0,25.0,1.0,1.0
374,6.0,2.0,28.0,1.0,1.0
375,1.0,1.0,15.0,2.0,1.0
376,3.0,1.0,1.0,24.0,2.0
377,1.0,1.0,29.0,4.0,6.0
378,5.0,18.0,60.0,3.0,1.0
379,2.0,1.0,50.0,59.0,2.0
380,4.0,1.0,68.0,1.0,58.0
381,10.0,2.0,122.0,2.0,8.0
382,7.0,4.0,50.0,1.0,1.0
383,116.0,1.0,12.0,8.0,9.0
384,456.0,2.0,35.0,6.0,47.0
385,1.0,1.0,10.0,3.0,2.0
386,1.0,1.0,35.0,15.0,28.0
387,2.0,1.0,193.0,1.0,3.0
388,1.0,2.0,38.0,6.0,63.0
389,4.0,37.0,1.0,17.0,1.0
390,42.0,1.0,8.0,57.0,5.0
391,14.0,1.0,43.0,20.0,1.0
392,5.0,16.0,178.0,1.0,1.0
393,1.0,10.0,3.0,2.0,1.0
394,21.0,23.0,178.0,34.0,2.0
395,9.0,1.0,1.0,4.0,11.0
396,1.0,11.0,14.0,2.0,61.0
397,1.0,1.0,15.0,13.0,3.0
398,3.0,3.0,121.0,23.0,17.0
399,538.0,16.0,1.0,13.0,1.0
400,1.0,6.0,22.0,1.0,11.0
401,1.0,6.0,43.0,24.0,7.0
402,15.0,18.0,1.0,12.0,6.0
403,10.0,15.0,1.0,1.0,71.0
404,7.0,25.0,9.0,1.0,1.0
405,5.0,7.0,54.0,2.0,1.0
406,3.0,60.0,2.0,2.0,3.0
407,1.0,1.0,33.0,6.0,1.0
408,1.0,12.0,14.0,2.0,12.0
409,7.0,1.0,17.0,7.0,15.0
410,17.0,3.0,51.0,1.0,1.0
411,2.0,1.0,73.0,22.0,1.0
412,1.0,1.0,7.0,33.0,2.0
413,4.0,1.0,153.0,1.0,1.0
414,1.0,65.0,1.0,5.0,7.0
415,34.0,10.0,1.0,1.0,33.0
416,27.0,1.0,10.0,1.0,2.0
417,4.0,14.0,3.0,1.0,1.0
418,18.0,1.0,3.0,4.0,1.0
419,2.0,1.0,4.0,30.0,3.0
420,27.0,2.0,8.0,2.0,8.0
421,1.0,1.0,86.0,115.0,2.0
422,4.0,18.0,2.0,5.0,2.0
423,1.0,4.0,3.0,2.0,1.0
424,2.0,16.0,112.0,2.0,1.0
425,1.0,4.0,1.0,1.0,1.0
426,1.0,7.0,14.0,30.0,1.0
427,1.0,5.0,17.0,14.0,1.0
428,1.0,6.0,252.0,9.0,4.0
429,1.0,6.0,3.0,1.0,1.0
430,16.0,16.0,3.0,14.0,1.0
431,1.0,4.0,1.0,4.0,1.0
432,3.0,4.0,1.0,23.0,2.0
433,41.0,2.0,9.0,22.0,28.0
434,1.0,11.0,3.0,1.0,6.0
435,19.0,1.0,1.0,4.0,18.0
436,550.0,64.0,92.0,3.0,3.0
437,1.0,14.0,3.0,22.0,1.0
438,1.0,4.0,26.0,163.0,5.0
439,1.0,83.0,3.0,2.0,1.0
440,1.0,36.0,8.0,1.0,56.0
441,1.0,4.0,2.0,2.0,1.0
442,368.0,64.0,59.0,1.0,12.0
443,3.0,35.0,3.0,1.0,6.0
444,1.0,2.0,45.0,5.0,1.0
445,3.0,1.0,1.0,13.0,1.0
446,1.0,5.0,4.0,6.0,262.0
447,9.0,4.0,47.0,1.0,1.0
448,1.0,96.0,110.0,25.0,3.0
449,1.0,45.0,55.0,1.0,244.0
450,3.0,70.0,4.0,3.0,1.0
451,2.0,13.0,53.0,107.0,5.0
452,1.0,55.0,11.0,2.0,2.0
453,1.0,85.0,1.0,3.0,13.0
454,1.0,134.0,28.0,9.0,3.0
455,1.0,8.0,1.0,1.0,8.0
456,1.0,25.0,2.0,1.0,19.0
457,7.0,1.0,118.0,1.0,15.0
458,1.0,3.0,98.0,13.0,1.0
459,6.0,6.0,1.0,5.0,7.0
460,1.0,4.0,1.0,10.0,1.0
461,6.0,23.0,1.0,1.0,22.0
462,1.0,6.0,5.0,1.0,2.0
463,1.0,4.0,1.0,1.0,1.0
464,1.0,2.0,11.0,2.0,79.0
465,1.0,5.0,2.0,17.0,1.0
466,1.0,8.0,16.0,1.0,31.0
467,2.0,1.0,11.0,1.0,23.0
468,1.0,12.0,3.0,1.0,30.0
469,1.0,37.0,30.0,1.0,10.0
470,5.0,2.0,1.0,1.0,3.0
471,1.0,2.0,33.0,1.0,19.0
472,7.0,6.0,5.0,10.0,54.0
473,3.0,1.0,1.0,2.0,10.0
474,1.0,21.0,4.0,3.0,1.0
475,3.0,2.0,1.0,1.0,13.0
476,4.0,6.0,7.0,1.0,30.0
477,1.0,3.0,2.0,1.0,3.0
478,4.0,22.0,55.0,1.0,1.0
479,2.0,4.0,54.0,1.0,16.0
480,2.0,109.0,37.0,9.0,1.0
481,4.0,1.0,64.0,1.0,2.0
482,2.0,1.0,1.0,1.0,1.0
483,1.0,2.0,124.0,1.0,53.0
484,1.0,3.0,1.0,1.0,153.0
485,1.0,1.0,1.0,1.0,9.0
486,2.0,2.0,2.0,1.0,38.0
487,1.0,1.0,3.0,1.0,1.0
488,1.0,3.0,15.0,1.0,422.0
489,1.0,6.0,1.0,1.0,55.0
490,2.0,7.0,19.0,6.0,22.0
491,1.0,3.0,25.0,1.0,1.0
492,1.0,2.0,13.0,1.0,1549.0
493,7.0,7.0,2.0,1.0,2.0
494,1.0,3.0,1.0,1.0,30.0
495,13.0,1.0,28.0,1.0,1.0
496,1.0,9.0,2.0,2.0,1.0
497,1.0,1.0,15.0,1.0,4.0
498,1.0,4.0,34.0,1.0,20.0
499,51.0,3.0,19.0,1.0,12.0
500,2.0,14.0,6.0,18.0,386.0
501,1.0,6.0,2.0,1.0,4.0
502,1.0,1.0,8.0,2.0,19.0
503,1.0,1.0,1.0,39.0,3.0
504,1.0,13.0,71.0,2.0,4.0
505,1.0,5.0,14.0,3.0,1.0
506,19.0,4.0,4.0,24.0,25.0
507,110.0,2.0,1.0,1.0,39.0
508,89.0,38.0,1.0,6.0,30.0
509,13.0,1.0,4.0,4.0,26.0
510,114.0,6.0,1.0,34.0,1.0
511,188.0,1.0,1.0,1.0,7.0
512,3.0,1.0,14.0,4.0,16.0
513,1.0,1.0,1.0,4.0,199.0
514,54.0,7.0,1.0,1.0,6.0
515,4.0,2.0,19.0,1.0,4.0
516,1.0,1.0,1.0,4.0,1.0
517,3.0,6.0,1.0,1.0,3.0
518,1.0,79.0,10.0,20.0,53.0
519,10.0,2.0,1.0,68.0,218.0
520,1.0,2.0,1.0,6.0,1.0
521,1.0,1.0,22.0,1.0,1.0
522,4.0,3.0,6.0,1.0,1.0
523,3.0,28.0,1.0,543.0,89.0
524,1.0,4.0,1.0,340.0,4.0
525,4.0,3.0,1.0,18.0,1.0
526,2.0,1.0,1.0,424.0,20.0
527,1.0,4.0,1.0,378.0,246.0
528,1.0,11.0,68.0,2.0,3.0
529,2.0,5.0,1.0,1.0,1.0
530,1.0,54.0,1.0,1.0,1.0
531,2.0,7.0,1.0,1.0,1.0
532,2.0,158.0,1.0,326.0,10.0
533,3.0,1.0,7.0,4.0,24.0
534,1.0,12.0,6.0,3.0,1.0
535,6.0,1.0,49.0,21.0,2.0
536,3.0,195.0,2.0,1.0,12.0
537,10.0,2.0,41.0,1.0,22.0
538,1.0,16.0,13.0,6.0,1.0
539,17.0,2.0,53.0,2.0,17.0
540,1.0,4.0,1.0,1.0,23.0
541,3.0,82.0,3.0,1.0,3.0
542,1.0,43.0,1.0,1.0,2.0
543,2.0,165.0,15.0,3.0,3.0
544,1.0,1.0,1.0,1.0,1.0
545,2.0,52.0,1.0,52.0,2.0
546,8.0,2.0,1.0,1.0,21.0
547,1.0,4.0,1.0,1.0,2.0
548,3.0,21.0,1.0,1.0,2.0
549,1.0,1.0,1.0,1.0,1.0
550,1.0,4.0,2.0,10.0,3.0
551,3.0,1.0,1.0,4.0,3.0
552,1.0,2.0,128.0,3.0,13.0
553,33.0,1.0,1.0,1.0,1.0
554,4.0,49.0,109.0,1.0,92.0
555,5.0,2.0,4.0,1.0,1.0
556,2.0,2.0,2.0,1.0,4.0
557,1.0,38.0,4.0,1.0,1.0
558,3.0,104.0,1.0,17.0,4.0
559,1.0,1.0,9.0,1.0,6.0
560,2.0,226.0,48.0,1.0,1.0
561,14.0,37.0,1.0,1.0,15.0
562,2.0,1.0,9.0,1.0,12.0
563,1.0,14.0,13.0,3.0,2.0
564,3.0,5.0,30.0,1.0,41.0
565,5.0,18.0,9.0,48.0,5.0
566,3.0,9.0,1.0,1.0,25.0
567,3.0,1.0,1.0,4.0,2.0
568,1.0,12.0,16.0,1.0,24.0
569,2.0,10.0,2.0,4.0,1.0
570,1.0,20.0,1.0,2.0,4.0
571,4.0,2.0,1.0,2.0,1.0
572,13.0,1.0,2.0,1.0,62.0
573,4.0,3.0,1.0,1.0,11.0
574,7.0,3.0,1.0,8.0,11.0
575,2.0,1.0,4.0,41.0,52.0
576,4.0,35.0,2.0,3.0,2.0
577,1.0,12.0,1.0,1.0,3.0
578,19.0,1.0,4.0,1.0,8.0
579,1.0,3.0,60.0,1.0,4.0
580,16.0,1.0,10.0,17.0,5.0
581,1.0,14.0,1.0,1.0,14.0
582,4.0,1.0,138.0,2.0,3.0
583,2.0,8.0,1.0,1.0,1.0
584,7.0,2.0,1.0,1.0,63.0
585,1.0,9.0,49.0,1.0,1.0
586,2.0,1.0,1.0,15.0,9.0
587,2.0,4.0,31.0,1.0,18.0
588,1.0,1.0,30.0,1.0,3.0
589,1.0,1.0,1.0,1.0,1.0
590,1.0,1.0,29.0,1.0,6.0
591,1.0,5.0,18.0,8.0,25.0
592,31.0,1.0,113.0,1.0,24.0
593,9.0,1.0,3.0,1.0,14.0
594,1.0,8.0,4.0,1.0,1.0
595,2.0,2.0,177.0,1.0,6.0
596,1.0,6.0,10.0,19.0,18.0
597,1.0,4.0,1.0,1.0,15.0
598,1.0,1.0,60.0,8.0,2.0
599,1.0,8.0,1.0,2.0,1.0
600,2.0,1.0,82.0,10.0,2.0
601,28.0,1.0,1.0,9.0,1.0
602,53.0,19.0,12.0,17.0,1.0
603,3.0,2.0,1.0,1.0,1.0
604,1.0,4.0,80.0,5.0,1.0
605,4.0,1.0,1.0,1.0,1.0
606,1.0,1.0,1.0,2.0,1.0
607,1.0,1.0,7.0,4.0,11.0
608,2.0,45.0,1.0,28.0,6.0
609,1.0,5.0,1.0,2.0,4.0
610,4.0,2.0,31.0,1.0,5.0
611,5.0,5.0,2.0,1.0,14.0
612,1.0,2.0,6.0,1.0,1.0
613,69.0,1.0,25.0,7.0,6.0
614,18.0,9.0,6.0,60.0,12.0
615,83.0,1.0,26.0,2.0,1.0
616,16.0,85.0,21.0,4.0,3.0
617,2.0,10.0,11.0,1.0,1.0
618,71.0,28.0,76.0,8.0,12.0
619,3.0,1.0,44.0,1.0,2.0
620,6.0,28.0,2.0,4.0,18.0
621,43.0,1.0,11.0,2.0,96.0
622,1.0,2.0,7.0,57.0,7.0
623,34.0,2.0,1.0,10.0,6.0
624,102.0,10.0,25.0,1.0,1.0
625,7.0,3.0,64.0,1.0,2.0
626,1.0,3.0,52.0,1.0,1.0
627,65.0,3.0,120.0,5.0,27.0
628,10.0,1.0,39.0,33.0,5.0
629,1.0,1.0,3.0,1.0,1.0
630,98.0,3.0,91.0,1.0,6.0
631,1.0,7.0,121.0,3.0,26.0
