,CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
632,27.0,7.0,50.0,1.0,12.0
633,2.0,13.0,1.0,23.0,31.0
634,33.0,6.0,103.0,1.0,4.0
635,1.0,7.0,77.0,1.0,1.0
636,61.0,16.0,94.0,1.0,1.0
637,3.0,8.0,1.0,1.0,16.0
638,5.0,21.0,7.0,4.0,6.0
639,1.0,24.0,2.0,1.0,26.0
640,1.0,4.0,2.0,2.0,1.0
641,1.0,1.0,2.0,4.0,1.0
642,5.0,4.0,5.0,4.0,18.0
643,44.0,4.0,49.0,1.0,8.0
644,31.0,3.0,41.0,1.0,1.0
645,1.0,1.0,56.0,1.0,11.0
646,1.0,1.0,75.0,1.0,2.0
647,25.0,1.0,96.0,1.0,3.0
648,3.0,1.0,1.0,8.0,42.0
649,10.0,1.0,3.0,6.0,1.0
650,4.0,1.0,10.0,1.0,3.0
651,55.0,1.0,1.0,9.0,3.0
652,50.0,1.0,14.0,61.0,1.0
653,40.0,5.0,2.0,5.0,12.0
654,1.0,1.0,1.0,1.0,30.0
655,2.0,3.0,1.0,12.0,1.0
656,1.0,6.0,1.0,4.0,5.0
657,4.0,10.0,23.0,41.0,15.0
658,2.0,1.0,1.0,2.0,1.0
659,3.0,6.0,8.0,1.0,36.0
660,1.0,1.0,5.0,1.0,1.0
661,1.0,1.0,1.0,1.0,1.0
662,13.0,2.0,1.0,48.0,28.0
663,5.0,1.0,1.0,1.0,3.0
664,3.0,1.0,9.0,1.0,37.0
665,5.0,3.0,6.0,2.0,44.0
666,7.0,4.0,35.0,2.0,2.0
667,91.0,18.0,1.0,4.0,19.0
668,1.0,1.0,2.0,1.0,6.0
669,1.0,3.0,9.0,1.0,1.0
670,91.0,1.0,20.0,2.0,19.0
671,1.0,18.0,1.0,1.0,3.0
672,1.0,1.0,1.0,1.0,1.0
673,1.0,56.0,86.0,3.0,10.0
674,7.0,7.0,8.0,21.0,7.0
675,33.0,8.0,33.0,1.0,12.0
676,40.0,38.0,6.0,71.0,2.0
677,1.0,1.0,1.0,27.0,9.0
678,2.0,1.0,2.0,1.0,33.0
679,17.0,101.0,2.0,1.0,7.0
680,1.0,1.0,52.0,6.0,2.0
681,15.0,3.0,1.0,1.0,1.0
682,1.0,31.0,7.0,1.0,5.0
683,33.0,35.0,5.0,3.0,1.0
684,4.0,13.0,2.0,1.0,1.0
685,13.0,17.0,5.0,5.0,1.0
686,1.0,4.0,14.0,18.0,4.0
687,1.0,1.0,3.0,78.0,1.0
688,2.0,5.0,17.0,1.0,44.0
689,17.0,2.0,110.0,1.0,1.0
690,1.0,8.0,1.0,1.0,5.0
691,1.0,9.0,1.0,1.0,15.0
692,1.0,2.0,46.0,1.0,1.0
693,19.0,15.0,5.0,1.0,8.0
694,30.0,18.0,1.0,1.0,7.0
695,1.0,11.0,1.0,1.0,5.0
696,32.0,1.0,73.0,7.0,30.0
697,13.0,40.0,6.0,1.0,1.0
698,16.0,15.0,6.0,2.0,2.0
699,1.0,9.0,2.0,19.0,9.0
700,18.0,2.0,2.0,1.0,51.0
701,2.0,14.0,1.0,7.0,6.0
702,1.0,7.0,1.0,1.0,1.0
703,11.0,4.0,10.0,1.0,63.0
704,12.0,3.0,25.0,1.0,1.0
705,62.0,45.0,23.0,1.0,10.0
706,25.0,2.0,1.0,13.0,75.0
707,15.0,26.0,3.0,3.0,52.0
708,5.0,4.0,2.0,1.0,3.0
709,11.0,7.0,13.0,2.0,1.0
710,11.0,4.0,5.0,1.0,13.0
711,70.0,3.0,4.0,56.0,1.0
712,62.0,15.0,122.0,1.0,4.0
713,4.0,2.0,1.0,68.0,1.0
714,12.0,2.0,1.0,1.0,1.0
715,2.0,7.0,1.0,1.0,4.0
716,2.0,31.0,1.0,2.0,2.0
717,38.0,17.0,3.0,44.0,1.0
718,21.0,1.0,1.0,44.0,3.0
719,1.0,2.0,6.0,26.0,4.0
720,1.0,41.0,1.0,1.0,2.0
721,1.0,12.0,1.0,60.0,1.0
722,1.0,2.0,1.0,1.0,36.0
723,45.0,2.0,22.0,4.0,12.0
724,8.0,58.0,24.0,7.0,4.0
725,4.0,9.0,2.0,2.0,15.0
726,1.0,2.0,81.0,1.0,2.0
727,4.0,8.0,2.0,3.0,3.0
728,1.0,13.0,1.0,1.0,1.0
729,24.0,1.0,1.0,2.0,3.0
730,1.0,1.0,1.0,1.0,1.0
731,26.0,1.0,4.0,1.0,34.0
732,5.0,1.0,1.0,1.0,1.0
733,23.0,1.0,1.0,3.0,6.0
734,43.0,1.0,56.0,6.0,13.0
735,1.0,25.0,1.0,11.0,26.0
736,6.0,64.0,2.0,1.0,46.0
737,8.0,1.0,1.0,11.0,1.0
738,2.0,1.0,15.0,1.0,2.0
739,1.0,5.0,1.0,1.0,1.0
740,1.0,1.0,1.0,5.0,2.0
741,2.0,1.0,1.0,67.0,24.0
742,2.0,1.0,1.0,4.0,5.0
743,1.0,8.0,1.0,1.0,1.0
744,2.0,3.0,1.0,3.0,18.0
745,1.0,1.0,35.0,2.0,1.0
746,3.0,1.0,92.0,16.0,1.0
747,8.0,1.0,9.0,1.0,77.0
748,1.0,1.0,1.0,1.0,31.0
749,2.0,1.0,2.0,1.0,32.0
750,13.0,1.0,1.0,1.0,27.0
751,8.0,2.0,117.0,1.0,26.0
752,14.0,6.0,1.0,14.0,7.0
753,1.0,37.0,1.0,8.0,3.0
754,6.0,1.0,33.0,14.0,18.0
755,21.0,1.0,2.0,1.0,8.0
756,3.0,5.0,1.0,4.0,3.0
757,10.0,1.0,3.0,3.0,3.0
758,4.0,3.0,45.0,39.0,1.0
759,5.0,1.0,1.0,1.0,10.0
760,11.0,1.0,35.0,1.0,56.0
761,1.0,1.0,2.0,1.0,13.0
762,5.0,1.0,8.0,2.0,2.0
763,9.0,3.0,69.0,2.0,3.0
764,6.0,4.0,34.0,6.0,3.0
765,7.0,6.0,2.0,1.0,1.0
766,2.0,1.0,1.0,1.0,2.0
767,5.0,1.0,27.0,5.0,3.0
768,5.0,1.0,1.0,1.0,41.0
769,11.0,1.0,11.0,1.0,1.0
770,1.0,2.0,3.0,5.0,22.0
771,17.0,1.0,3.0,2.0,22.0
772,1.0,1.0,1.0,2.0,3.0
773,1.0,1.0,28.0,1.0,1.0
774,2.0,3.0,1.0,1.0,1.0
775,4.0,1.0,5.0,12.0,3.0
776,1.0,1.0,11.0,1.0,4.0
777,39.0,33.0,4.0,4.0,14.0
778,2.0,10.0,1.0,1.0,1.0
779,1.0,9.0,67.0,3.0,1.0
780,7.0,19.0,1.0,1.0,11.0
781,1.0,2.0,3.0,69.0,1.0
782,2.0,1.0,3.0,1.0,4.0
783,1.0,9.0,3.0,1.0,67.0
784,5.0,1.0,37.0,83.0,1.0
785,5.0,20.0,1.0,22.0,2.0
786,26.0,1.0,4.0,3.0,1.0
787,2.0,1.0,4.0,1.0,3.0
788,5.0,2.0,4.0,1.0,2.0
789,1.0,1.0,3.0,3.0,8.0
790,1.0,17.0,16.0,1.0,2.0
791,24.0,2.0,1.0,23.0,4.0
792,1.0,1.0,3.0,4.0,63.0
793,6.0,2.0,9.0,4.0,1.0
794,1.0,28.0,2.0,1.0,34.0
795,1.0,1.0,1.0,15.0,2.0
796,1.0,10.0,1.0,8.0,11.0
797,2.0,40.0,1.0,3.0,23.0
798,1.0,13.0,5.0,68.0,1.0
799,2.0,26.0,160.0,1.0,27.0
800,3.0,19.0,1.0,1.0,7.0
801,2.0,10.0,12.0,5.0,7.0
802,3.0,5.0,1.0,2.0,30.0
803,17.0,5.0,19.0,1.0,1.0
804,16.0,1.0,201.0,5.0,1.0
805,1.0,4.0,157.0,3.0,8.0
806,30.0,3.0,35.0,15.0,1.0
807,3.0,8.0,119.0,1.0,1.0
808,2.0,27.0,9.0,1.0,5.0
809,1.0,44.0,1.0,1.0,2.0
810,16.0,3.0,2.0,8.0,5.0
811,2.0,2.0,1.0,144.0,1.0
812,26.0,1.0,29.0,2.0,1.0
813,1.0,2.0,90.0,39.0,2.0
814,1.0,1.0,1.0,7.0,2.0
815,10.0,1.0,6.0,71.0,6.0
816,4.0,13.0,19.0,3.0,1.0
817,2.0,2.0,6.0,19.0,4.0
818,5.0,1.0,30.0,3.0,1.0
819,7.0,38.0,19.0,1.0,3.0
820,52.0,1.0,42.0,3.0,1.0
821,28.0,3.0,8.0,1.0,3.0
822,3.0,9.0,60.0,53.0,9.0
823,2.0,1.0,6.0,3.0,29.0
824,1.0,2.0,1.0,5.0,3.0
825,2.0,1.0,153.0,10.0,1.0
826,1.0,1.0,114.0,1.0,1.0
827,45.0,5.0,1.0,1.0,19.0
828,2.0,26.0,11.0,6.0,20.0
829,15.0,3.0,115.0,5.0,22.0
830,1.0,24.0,31.0,1.0,3.0
831,2.0,1.0,4.0,1.0,4.0
832,4.0,18.0,1.0,1.0,2.0
833,1.0,3.0,6.0,1.0,62.0
834,1.0,1.0,15.0,1.0,5.0
835,2.0,1.0,108.0,3.0,1.0
836,7.0,47.0,1.0,4.0,7.0
837,5.0,60.0,102.0,42.0,1.0
838,1.0,62.0,26.0,4.0,2.0
839,1.0,14.0,1.0,12.0,1.0
840,1.0,152.0,11.0,1.0,1.0
841,5.0,2.0,7.0,2.0,3.0
842,486.0,3.0,5.0,7.0,1.0
843,1.0,47.0,23.0,4.0,4.0
844,118.0,2.0,7.0,1.0,27.0
845,1.0,3.0,31.0,1.0,21.0
846,3.0,1.0,39.0,1.0,2.0
847,3.0,1.0,103.0,1.0,5.0
848,6.0,2.0,1.0,1.0,1.0
849,4.0,1.0,1.0,1.0,1.0
850,8.0,78.0,1.0,14.0,13.0
851,2.0,2.0,38.0,10.0,1.0
852,1.0,6.0,12.0,84.0,1.0
853,254.0,1.0,11.0,5.0,5.0
854,1.0,1.0,85.0,3.0,2.0
855,1.0,3.0,13.0,1.0,2.0
856,1.0,8.0,2.0,54.0,95.0
857,12.0,16.0,45.0,1.0,7.0
858,5.0,1.0,155.0,1.0,9.0
859,12.0,79.0,5.0,11.0,37.0
860,1.0,1.0,24.0,5.0,1.0
861,385.0,4.0,86.0,142.0,51.0
862,44.0,4.0,7.0,7.0,71.0
863,11.0,3.0,1.0,8.0,39.0
864,6.0,1.0,2.0,12.0,1.0
865,1.0,25.0,1.0,1.0,76.0
866,6.0,2.0,7.0,150.0,1.0
867,9.0,2.0,24.0,1.0,3.0
868,9.0,2.0,6.0,4.0,1.0
869,1.0,1.0,4.0,3.0,1.0
870,2.0,19.0,10.0,1.0,1.0
871,1.0,2.0,1.0,1.0,6.0
872,1.0,1.0,15.0,5.0,1.0
873,1.0,1.0,46.0,1.0,5.0
874,14.0,3.0,1.0,11.0,7.0
875,1.0,2.0,1.0,3.0,3.0
876,1.0,16.0,1.0,8.0,66.0
877,1.0,5.0,3.0,30.0,1.0
878,11.0,10.0,5.0,16.0,1.0
879,1.0,1.0,57.0,8.0,35.0
880,34.0,3.0,1.0,5.0,78.0
881,1.0,17.0,3.0,1.0,7.0
882,15.0,3.0,1.0,1.0,69.0
883,25.0,2.0,9.0,1.0,1.0
884,3.0,3.0,43.0,14.0,1.0
885,1.0,2.0,1.0,3.0,4.0
886,1.0,3.0,29.0,1.0,1.0
887,4.0,1.0,3.0,2.0,1.0
888,10.0,2.0,1.0,1.0,3.0
889,1.0,7.0,51.0,2.0,1.0
890,1.0,4.0,4.0,12.0,1.0
891,3.0,10.0,7.0,1.0,1.0
892,9.0,6.0,158.0,1.0,2.0
893,1.0,1.0,43.0,3.0,3.0
894,1.0,1.0,3.0,1.0,51.0
895,280.0,1.0,2.0,7.0,52.0
896,77.0,9.0,1.0,1.0,1.0
897,3.0,1.0,46.0,1.0,7.0
898,2.0,1.0,1.0,1.0,1.0
899,19.0,4.0,14.0,3.0,32.0
900,6.0,2.0,6.0,7.0,4.0
901,1.0,18.0,1.0,1.0,4.0
902,1.0,1.0,3.0,2.0,1.0
903,3.0,9.0,1.0,2.0,3.0
904,3.0,5.0,5.0,26.0,2.0
905,1.0,3.0,1.0,1.0,1.0
906,9.0,1.0,1.0,30.0,1.0
907,18.0,13.0,104.0,3.0,1.0
908,1.0,2.0,1.0,5.0,6.0
909,1.0,1.0,1.0,43.0,12.0
910,1.0,1.0,1.0,2.0,7.0
911,1.0,2.0,1.0,38.0,5.0
912,1.0,5.0,3.0,1.0,1.0
913,7.0,1.0,1.0,1.0,7.0
914,3.0,1.0,5.0,1.0,1.0
915,2.0,3.0,8.0,1.0,2.0
916,1.0,1.0,120.0,1.0,3.0
917,1.0,5.0,2.0,6.0,1.0
918,2.0,1.0,43.0,2.0,1.0
919,40.0,198.0,18.0,10.0,1.0
920,1.0,90.0,6.0,2.0,1.0
921,4.0,10.0,1.0,1.0,1.0
922,39.0,1.0,27.0,1.0,1.0
923,10.0,2.0,7.0,1.0,1.0
924,1.0,257.0,1.0,1.0,6.0
925,1.0,122.0,4.0,18.0,2.0
926,11.0,39.0,20.0,14.0,1.0
927,1.0,34.0,60.0,12.0,7.0
928,1.0,1.0,13.0,13.0,43.0
929,9.0,14.0,4.0,2.0,26.0
930,24.0,1.0,4.0,1.0,1.0
931,1.0,2.0,1.0,1.0,539.0
932,1.0,18.0,2.0,5.0,1.0
933,1.0,23.0,10.0,3.0,1.0
934,35.0,12.0,5.0,1.0,10.0
935,1.0,5.0,1.0,4.0,1.0
936,1.0,3.0,1.0,2.0,1.0
937,1.0,59.0,1.0,1.0,1.0
938,4.0,104.0,1.0,2.0,2.0
939,1.0,9.0,3.0,1.0,1.0
940,14.0,3.0,3.0,8.0,1.0
941,1.0,185.0,1.0,13.0,1.0
942,1.0,2.0,1.0,14.0,1.0
943,4.0,2.0,1.0,1.0,1.0
944,20.0,1.0,1.0,1.0,2.0
945,9.0,1.0,2.0,38.0,12.0
946,2.0,4.0,2.0,5.0,2.0
947,1.0,13.0,1.0,2.0,1.0
948,880.0,27.0,1.0,56.0,536.0
949,7.0,1.0,1.0,11.0,1.0
950,1.0,7.0,1.0,24.0,1.0
951,3.0,3.0,1.0,5.0,4.0
952,1.0,1.0,33.0,2.0,2.0
953,1.0,1.0,1.0,75.0,1.0
954,1.0,7.0,10.0,23.0,5.0
955,26.0,5.0,4.0,1.0,1.0
956,1.0,1.0,1.0,5.0,5.0
957,3.0,3.0,42.0,26.0,3.0
958,2.0,4.0,1.0,14.0,1.0
959,2.0,1.0,1.0,2.0,6.0
960,1.0,3.0,2.0,1.0,1.0
961,15.0,3.0,44.0,63.0,1.0
962,10.0,1.0,1.0,1.0,128.0
963,97.0,3.0,3.0,1.0,1.0
964,3.0,15.0,1.0,2.0,23.0
965,1.0,1.0,14.0,245.0,1.0
966,2.0,3.0,1.0,4.0,1.0
967,2.0,3.0,1.0,1.0,1.0
968,5.0,21.0,1.0,6.0,1.0
969,6.0,7.0,1.0,15.0,2.0
970,1.0,1.0,4.0,1.0,91.0
971,3.0,3.0,1.0,7.0,3.0
972,1.0,9.0,2.0,2.0,1.0
973,14.0,7.0,1.0,15.0,1.0
974,2.0,11.0,1.0,2.0,1.0
975,1.0,3.0,30.0,3.0,2.0
976,1.0,4.0,71.0,147.0,1.0
977,1.0,14.0,1.0,1.0,2.0
978,3.0,1.0,42.0,13.0,1.0
979,1.0,1.0,3.0,2.0,1.0
980,1.0,9.0,1.0,1.0,38.0
981,1.0,1.0,12.0,1.0,1.0
982,205.0,1.0,4.0,1.0,3.0
983,1.0,9.0,1.0,2.0,1.0
984,6.0,3.0,2.0,10.0,1.0
985,7.0,12.0,1.0,1.0,7.0
986,1.0,2.0,99.0,1.0,1.0
987,5.0,1.0,2.0,1.0,2.0
988,1.0,1.0,1.0,1.0,3.0
989,1.0,3.0,1.0,1.0,1.0
990,4.0,1.0,1.0,21.0,1.0
991,5.0,3.0,1.0,1.0,11.0
992,1.0,14.0,1.0,4.0,5.0
993,2.0,55.0,1.0,4.0,6.0
994,1.0,6.0,1.0,5.0,1.0
995,2.0,16.0,1.0,1.0,1.0
996,2.0,1.0,,2.0,1.0
997,1.0,1.0,,7.0,1.0
998,1.0,2.0,,1.0,1.0
999,1.0,1.0,,1.0,79.0
1000,1.0,14.0,,1.0,1.0
1001,1.0,5.0,,1.0,1.0
1002,8.0,13.0,,1.0,1.0
1003,1.0,4.0,,1.0,1.0
1004,1.0,6.0,,1.0,1.0
1005,3.0,3.0,,1.0,1.0
1006,1.0,1.0,,1.0,1.0
1007,2.0,1.0,,1.0,1.0
1008,3.0,1.0,,1.0,1.0
1009,3.0,3.0,,2.0,1.0
1010,2.0,52.0,,1.0,1.0
1011,4.0,1.0,,32.0,1.0
1012,1.0,2.0,,1.0,1.0
1013,1.0,1.0,,2.0,1.0
1014,1.0,1.0,,1.0,1.0
1015,53.0,5.0,,19.0,83.0
1016,1.0,3.0,,25.0,4.0
1017,2.0,2.0,,1.0,19.0
1018,3.0,15.0,,2.0,1.0
1019,1.0,10.0,,1.0,1.0
1020,1.0,1.0,,13.0,4.0
1021,6.0,4.0,,7.0,151.0
1022,21.0,2.0,,1.0,1.0
1023,8.0,7.0,,34.0,24.0
1024,3.0,1.0,,1.0,1.0
1025,45.0,21.0,,1.0,1.0
1026,1.0,3.0,,1.0,1.0
1027,18.0,2.0,,20.0,1.0
1028,27.0,11.0,,2.0,1.0
1029,2.0,1.0,,10.0,1.0
1030,4.0,6.0,,34.0,1.0
1031,1.0,20.0,,1.0,1.0
1032,1.0,1.0,,34.0,15.0
1033,1.0,2.0,,1.0,1.0
1034,1.0,13.0,,2.0,1.0
1035,1.0,8.0,,1.0,1.0
1036,62.0,4.0,,20.0,3.0
1037,2.0,26.0,,1.0,1.0
1038,21.0,13.0,,3.0,1.0
1039,24.0,6.0,,2.0,11.0
1040,2.0,14.0,,2.0,1.0
1041,2.0,1.0,,12.0,1.0
1042,2.0,2.0,,1.0,57.0
1043,2.0,27.0,,6.0,1.0
1044,1.0,7.0,,1.0,30.0
1045,3.0,34.0,,9.0,9.0
1046,1.0,13.0,,9.0,1.0
1047,34.0,8.0,,1.0,1.0
1048,39.0,1.0,,60.0,5.0
1049,12.0,27.0,,4.0,22.0
1050,20.0,1.0,,1.0,1.0
1051,141.0,2.0,,1.0,2.0
1052,11.0,2.0,,154.0,13.0
1053,58.0,10.0,,4.0,3.0
1054,76.0,6.0,,2.0,3.0
1055,1.0,3.0,,1.0,1.0
1056,1.0,49.0,,1.0,1.0
1057,1.0,22.0,,8.0,99.0
1058,27.0,11.0,,1.0,2.0
1059,1.0,1.0,,1.0,5.0
1060,1.0,2.0,,4.0,1.0
1061,5.0,2.0,,3.0,2.0
1062,1.0,5.0,,1.0,1.0
1063,6.0,17.0,,1.0,5.0
1064,102.0,2.0,,369.0,11.0
1065,10.0,1.0,,1.0,2.0
1066,28.0,2.0,,1.0,2.0
1067,1.0,1.0,,1.0,2.0
1068,12.0,5.0,,11.0,1.0
1069,25.0,21.0,,1.0,1.0
1070,3.0,1.0,,22.0,4.0
1071,3.0,2.0,,1.0,4.0
1072,1.0,2.0,,26.0,2.0
1073,1.0,2.0,,1.0,5.0
1074,24.0,1.0,,1.0,13.0
1075,25.0,1.0,,1.0,1.0
1076,1.0,1.0,,1.0,1.0
1077,3.0,1.0,,1.0,104.0
1078,1.0,1.0,,27.0,1.0
1079,5.0,1.0,,1.0,3.0
1080,9.0,1.0,,3.0,1.0
1081,28.0,1.0,,1.0,12.0
1082,5.0,1.0,,1.0,1.0
1083,4.0,1.0,,1.0,31.0
1084,1.0,1.0,,2.0,1.0
1085,3.0,1.0,,1.0,59.0
1086,1.0,1.0,,5.0,1.0
1087,20.0,1.0,,1.0,41.0
1088,16.0,1.0,,21.0,3.0
1089,8.0,2.0,,2.0,1.0
1090,13.0,1.0,,70.0,2.0
1091,1.0,1.0,,1.0,23.0
1092,1.0,2.0,,12.0,79.0
1093,1.0,8.0,,1.0,1.0
1094,37.0,2.0,,13.0,1.0
1095,2.0,2.0,,6.0,3.0
1096,81.0,67.0,,29.0,3.0
1097,1.0,1.0,,1.0,1.0
1098,1.0,1.0,,1.0,2.0
1099,61.0,3.0,,4.0,80.0
1100,31.0,1.0,,1.0,31.0
1101,1.0,1.0,,1.0,1.0
1102,1.0,1.0,,1.0,52.0
1103,6.0,4.0,,1.0,90.0
1104,2.0,1.0,,4.0,4.0
1105,1.0,1.0,,68.0,1.0
1106,1.0,1.0,,1.0,14.0
1107,18.0,25.0,,1.0,3.0
1108,8.0,3.0,,2.0,71.0
1109,1.0,1.0,,1.0,1.0
1110,3.0,3.0,,38.0,1.0
1111,33.0,9.0,,5.0,69.0
1112,27.0,1.0,,1.0,7.0
1113,1.0,6.0,,2.0,4.0
1114,44.0,1.0,,1.0,1.0
1115,13.0,1.0,,2.0,4.0
1116,37.0,1.0,,8.0,1.0
1117,2.0,3.0,,391.0,3.0
1118,4.0,1.0,,1.0,4.0
1119,1.0,1.0,,1.0,1.0
1120,6.0,14.0,,1.0,1.0
1121,1.0,31.0,,1.0,2.0
1122,22.0,3.0,,1.0,4.0
1123,1.0,3.0,,39.0,31.0
1124,1.0,3.0,,5.0,1.0
1125,16.0,1.0,,1.0,1.0
1126,1.0,9.0,,1.0,5.0
1127,1.0,12.0,,1.0,1.0
1128,12.0,4.0,,12.0,1.0
1129,2.0,2.0,,6.0,1.0
1130,1.0,1.0,,4.0,1.0
1131,2.0,1.0,,3.0,1.0
1132,1.0,20.0,,1.0,12.0
1133,21.0,3.0,,5.0,2.0
1134,2.0,2.0,,1.0,2.0
1135,5.0,37.0,,12.0,1.0
1136,5.0,2.0,,1.0,16.0
1137,5.0,14.0,,3.0,2.0
1138,4.0,5.0,,6.0,2.0
1139,11.0,21.0,,2.0,2.0
1140,3.0,4.0,,1.0,13.0
1141,2.0,1.0,,1.0,7.0
1142,1.0,7.0,,1.0,2.0
1143,7.0,3.0,,59.0,6.0
1144,1.0,14.0,,1.0,1.0
1145,2.0,1.0,,9.0,1.0
1146,6.0,1.0,,4.0,22.0
1147,7.0,1.0,,3.0,6.0
1148,19.0,36.0,,2.0,7.0
1149,2.0,1.0,,2.0,1.0
1150,1.0,15.0,,1.0,1.0
1151,1.0,1.0,,1.0,2.0
1152,45.0,1.0,,1.0,57.0
1153,2.0,20.0,,3.0,18.0
1154,2.0,12.0,,12.0,12.0
1155,2.0,4.0,,22.0,4.0
1156,1.0,1.0,,18.0,10.0
1157,1.0,10.0,,498.0,47.0
1158,3.0,2.0,,1.0,1.0
1159,8.0,36.0,,16.0,1.0
1160,10.0,7.0,,16.0,11.0
1161,2.0,68.0,,1.0,2.0
1162,5.0,13.0,,1.0,1.0
1163,5.0,2.0,,5.0,3.0
1164,1.0,40.0,,3.0,8.0
1165,9.0,7.0,,3.0,96.0
1166,7.0,143.0,,1.0,2.0
1167,1.0,1.0,,1.0,2.0
1168,20.0,1.0,,1.0,39.0
1169,13.0,49.0,,532.0,1.0
1170,9.0,1.0,,1.0,16.0
1171,9.0,1.0,,1.0,1.0
1172,33.0,1.0,,2.0,1.0
1173,32.0,10.0,,1.0,12.0
1174,1.0,2.0,,8.0,5.0
1175,1.0,102.0,,52.0,7.0
1176,6.0,4.0,,4.0,1.0
1177,1.0,1.0,,1.0,11.0
1178,24.0,13.0,,1.0,1.0
1179,2.0,72.0,,2.0,3.0
1180,1.0,3.0,,1.0,1.0
1181,2.0,18.0,,15.0,2.0
1182,11.0,1.0,,1.0,19.0
1183,2.0,2.0,,1.0,30.0
1184,3.0,2.0,,3.0,1.0
1185,40.0,1.0,,6.0,18.0
1186,3.0,19.0,,18.0,2.0
1187,5.0,22.0,,1.0,6.0
1188,1.0,63.0,,1.0,8.0
1189,15.0,31.0,,62.0,5.0
1190,8.0,5.0,,2.0,6.0
1191,9.0,2.0,,1.0,1.0
1192,10.0,1.0,,1.0,1.0
1193,1.0,2.0,,1.0,1.0
1194,19.0,6.0,,1.0,40.0
1195,2.0,4.0,,21.0,2.0
1196,1.0,6.0,,1.0,13.0
1197,2.0,6.0,,4.0,8.0
1198,1.0,104.0,,1.0,3.0
1199,4.0,9.0,,1.0,7.0
1200,3.0,9.0,,10.0,2.0
1201,1.0,13.0,,5.0,39.0
1202,2.0,1.0,,3.0,4.0
1203,1.0,2.0,,83.0,6.0
1204,17.0,4.0,,42.0,1.0
1205,1.0,1.0,,2.0,1.0
1206,2.0,4.0,,8.0,17.0
1207,1.0,1.0,,4.0,6.0
1208,20.0,5.0,,32.0,59.0
1209,1.0,1.0,,50.0,3.0
1210,13.0,1.0,,1.0,1.0
1211,1.0,1.0,,9.0,1.0
1212,7.0,1.0,,1.0,29.0
1213,10.0,1.0,,43.0,71.0
1214,2.0,1.0,,1.0,4.0
1215,9.0,3.0,,1.0,25.0
1216,6.0,7.0,,1.0,3.0
1217,5.0,14.0,,5.0,1.0
1218,6.0,2.0,,1.0,8.0
1219,7.0,4.0,,2.0,1.0
1220,4.0,1.0,,1.0,7.0
1221,1.0,19.0,,3.0,2.0
1222,8.0,8.0,,1.0,4.0
1223,2.0,9.0,,1.0,1.0
1224,2.0,9.0,,1.0,1.0
1225,1.0,1.0,,30.0,8.0
1226,5.0,1.0,,3.0,40.0
1227,1.0,2.0,,74.0,1.0
1228,1.0,3.0,,1.0,24.0
1229,1.0,4.0,,3.0,35.0
1230,1.0,1.0,,9.0,1.0
1231,1.0,2.0,,3.0,55.0
1232,2.0,4.0,,94.0,1.0
1233,6.0,9.0,,8.0,21.0
1234,1.0,24.0,,1.0,2.0
1235,1.0,21.0,,18.0,237.0
1236,8.0,1.0,,1.0,2.0
1237,1.0,1.0,,6.0,1.0
1238,9.0,6.0,,1.0,2.0
1239,1.0,159.0,,3.0,3.0
1240,2.0,4.0,,3.0,1.0
1241,1.0,2.0,,2.0,21.0
1242,1.0,1.0,,4.0,6.0
1243,9.0,18.0,,13.0,3.0
1244,2.0,1.0,,1.0,1.0
1245,2.0,1.0,,3.0,47.0
1246,7.0,1.0,,1.0,73.0
1247,16.0,1.0,,1.0,2.0
1248,1.0,1.0,,1.0,19.0
1249,503.0,47.0,,1.0,33.0
1250,1.0,34.0,,1.0,2.0
1251,1.0,8.0,,1.0,2.0
1252,11.0,171.0,,4.0,3.0
1253,7.0,3.0,,3.0,1.0
1254,1.0,2.0,,1.0,1.0
1255,2.0,6.0,,16.0,1.0
1256,6.0,328.0,,144.0,2.0
1257,13.0,36.0,,22.0,23.0
1258,1.0,2.0,,3.0,9.0
1259,1.0,37.0,,1.0,2.0
1260,13.0,6.0,,11.0,2.0
1261,1.0,4.0,,3.0,46.0
1262,74.0,2.0,,1.0,3.0
1263,6.0,5.0,,4.0,1.0
1264,11.0,11.0,,2.0,13.0
1265,21.0,1.0,,1.0,3.0
1266,46.0,1.0,,1.0,1.0
1267,30.0,1.0,,1.0,16.0
1268,1.0,1.0,,69.0,1.0
1269,4.0,1.0,,1.0,15.0
1270,1.0,3.0,,1.0,1.0
1271,5.0,2.0,,1.0,3.0
1272,1.0,6.0,,18.0,2.0
1273,4.0,3.0,,1.0,5.0
1274,6.0,1.0,,2.0,1.0
1275,3.0,1.0,,32.0,2.0
1276,1.0,3.0,,3.0,2.0
1277,1.0,2.0,,2.0,1.0
1278,2.0,1.0,,27.0,4.0
1279,7.0,4.0,,6.0,15.0
1280,1.0,2.0,,1.0,1.0
1281,1.0,11.0,,1.0,2.0
1282,3.0,8.0,,3.0,20.0
1283,1.0,6.0,,2.0,2.0
1284,2.0,3.0,,2.0,3.0
1285,1.0,15.0,,1.0,25.0
1286,8.0,124.0,,55.0,69.0
1287,1.0,2.0,,4.0,9.0
1288,1.0,2.0,,4.0,1.0
1289,1.0,2.0,,1.0,3.0
1290,1.0,1.0,,3.0,11.0
1291,8.0,2.0,,1.0,1.0
1292,1.0,8.0,,8.0,2.0
1293,2.0,5.0,,1.0,16.0
