,CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
630,2.0,3.0,1.0,3.0,3.0
631,18.0,11.0,7.0,1.0,1.0
632,1.0,7.0,4.0,49.0,5.0
633,1.0,1.0,10.0,2.0,61.0
634,1.0,1.0,5.0,1.0,10.0
635,2.0,5.0,38.0,1.0,30.0
636,1.0,126.0,1.0,1.0,1.0
637,42.0,4.0,4.0,3.0,5.0
638,1.0,1.0,11.0,17.0,23.0
639,1.0,1.0,7.0,1.0,3.0
640,2.0,1.0,1.0,2.0,1.0
641,6.0,46.0,6.0,1.0,15.0
642,10.0,8.0,11.0,23.0,2.0
643,12.0,1.0,1.0,1.0,1.0
644,34.0,3.0,1.0,1.0,13.0
645,5.0,7.0,50.0,2.0,9.0
646,2.0,27.0,1.0,3.0,2.0
647,10.0,7.0,1.0,1.0,15.0
648,1.0,1.0,1.0,1.0,16.0
649,56.0,2.0,17.0,1.0,3.0
650,2.0,7.0,1.0,1.0,1.0
651,301.0,19.0,18.0,43.0,3.0
652,4.0,3.0,4.0,1.0,13.0
653,1.0,2.0,9.0,1.0,2.0
654,1.0,1.0,1.0,6.0,11.0
655,98.0,21.0,2.0,1.0,1.0
656,4.0,1.0,28.0,1.0,1.0
657,57.0,11.0,4.0,19.0,5.0
658,2.0,37.0,1.0,18.0,1.0
659,15.0,1.0,18.0,1.0,26.0
660,4.0,3.0,5.0,1.0,1.0
661,68.0,1.0,4.0,1.0,1.0
662,2.0,1.0,3.0,1.0,3.0
663,62.0,8.0,42.0,27.0,20.0
664,2.0,1.0,11.0,1.0,1.0
665,80.0,2.0,1.0,11.0,1.0
666,100.0,4.0,1.0,5.0,4.0
667,3.0,3.0,4.0,8.0,1.0
668,1.0,22.0,15.0,2.0,1.0
669,2.0,17.0,137.0,2.0,34.0
670,7.0,16.0,1.0,15.0,1.0
671,3.0,4.0,1.0,1.0,11.0
672,23.0,9.0,15.0,28.0,17.0
673,2.0,2.0,4.0,3.0,60.0
674,3.0,5.0,50.0,1.0,2.0
675,3.0,1.0,2.0,1.0,7.0
676,1.0,6.0,1.0,5.0,6.0
677,5.0,1.0,1.0,1.0,23.0
678,2.0,17.0,1.0,6.0,1.0
679,2.0,5.0,20.0,10.0,2.0
680,1.0,13.0,76.0,7.0,4.0
681,1.0,1.0,1.0,2.0,4.0
682,13.0,1.0,1.0,83.0,6.0
683,1.0,1.0,72.0,463.0,7.0
684,34.0,40.0,102.0,57.0,13.0
685,6.0,3.0,22.0,2.0,24.0
686,23.0,2.0,4.0,3.0,1.0
687,3.0,5.0,175.0,38.0,1.0
688,27.0,6.0,5.0,4.0,1.0
689,9.0,7.0,74.0,2.0,3.0
690,16.0,4.0,1.0,5.0,1.0
691,44.0,1.0,1.0,1.0,26.0
692,1.0,10.0,63.0,1.0,18.0
693,19.0,7.0,15.0,1.0,8.0
694,29.0,1.0,34.0,3.0,34.0
695,64.0,3.0,13.0,1.0,14.0
696,53.0,1.0,23.0,33.0,26.0
697,1.0,3.0,34.0,1.0,3.0
698,1.0,32.0,11.0,2.0,2.0
699,4.0,7.0,28.0,3.0,21.0
700,18.0,1.0,32.0,31.0,1.0
701,7.0,2.0,11.0,1.0,20.0
702,1.0,16.0,17.0,1.0,1.0
703,8.0,1.0,3.0,142.0,1.0
704,1.0,21.0,6.0,1.0,7.0
705,2.0,2.0,21.0,36.0,1.0
706,57.0,80.0,17.0,2.0,2.0
707,2.0,4.0,77.0,1.0,89.0
708,2.0,11.0,1.0,1.0,9.0
709,1.0,5.0,23.0,1.0,19.0
710,53.0,1.0,46.0,6.0,91.0
711,1.0,2.0,6.0,3.0,2.0
712,4.0,1.0,31.0,3.0,11.0
713,7.0,1.0,3.0,5.0,1.0
714,2.0,3.0,80.0,1.0,7.0
715,14.0,12.0,56.0,2.0,10.0
716,15.0,9.0,45.0,3.0,5.0
717,1.0,2.0,94.0,1.0,12.0
718,1.0,1.0,26.0,2.0,1.0
719,13.0,1.0,43.0,5.0,15.0
720,1.0,1.0,6.0,9.0,78.0
721,22.0,54.0,42.0,1.0,7.0
722,2.0,8.0,25.0,1.0,54.0
723,16.0,10.0,3.0,11.0,33.0
724,51.0,5.0,11.0,1.0,55.0
725,23.0,18.0,88.0,3.0,28.0
726,62.0,38.0,4.0,1.0,7.0
727,12.0,4.0,1.0,1.0,53.0
728,45.0,1.0,5.0,1.0,1.0
729,3.0,17.0,118.0,1.0,11.0
730,13.0,1.0,3.0,6.0,1.0
731,5.0,33.0,4.0,47.0,1.0
732,1.0,3.0,99.0,4.0,18.0
733,1.0,4.0,51.0,23.0,1.0
734,46.0,27.0,1.0,1.0,12.0
735,7.0,13.0,7.0,1.0,40.0
736,2.0,1.0,15.0,28.0,3.0
737,15.0,40.0,12.0,1.0,1.0
738,40.0,12.0,53.0,1.0,3.0
739,3.0,1.0,1.0,4.0,44.0
740,11.0,26.0,10.0,4.0,3.0
741,30.0,8.0,1.0,4.0,1.0
742,1.0,7.0,16.0,1.0,1.0
743,10.0,2.0,2.0,1.0,1.0
744,4.0,4.0,102.0,2.0,9.0
745,17.0,9.0,2.0,1.0,31.0
746,5.0,7.0,2.0,1.0,1.0
747,5.0,1.0,2.0,70.0,1.0
748,9.0,1.0,57.0,8.0,1.0
749,1.0,4.0,95.0,10.0,7.0
750,2.0,4.0,80.0,69.0,13.0
751,3.0,18.0,99.0,15.0,3.0
752,8.0,5.0,1.0,1.0,6.0
753,69.0,1.0,13.0,3.0,1.0
754,1.0,33.0,1.0,4.0,1.0
755,34.0,29.0,1.0,7.0,30.0
756,15.0,59.0,13.0,7.0,4.0
757,72.0,15.0,23.0,4.0,40.0
758,1.0,11.0,1.0,24.0,2.0
759,15.0,2.0,1.0,1.0,42.0
760,51.0,65.0,1.0,79.0,9.0
761,14.0,2.0,1.0,1.0,36.0
762,1.0,47.0,1.0,56.0,7.0
763,3.0,9.0,16.0,1.0,14.0
764,3.0,2.0,1.0,1.0,2.0
765,40.0,50.0,38.0,46.0,3.0
766,1.0,29.0,11.0,1.0,22.0
767,1.0,2.0,12.0,1.0,8.0
768,1.0,4.0,5.0,6.0,8.0
769,20.0,1.0,2.0,1.0,1.0
770,24.0,1.0,6.0,70.0,1.0
771,2.0,20.0,5.0,18.0,1.0
772,7.0,5.0,42.0,5.0,1.0
773,1.0,1.0,7.0,1.0,2.0
774,25.0,1.0,1.0,40.0,35.0
775,26.0,26.0,1.0,7.0,19.0
776,20.0,2.0,2.0,1.0,16.0
777,1.0,1.0,10.0,1.0,4.0
778,24.0,13.0,3.0,1.0,12.0
779,2.0,15.0,60.0,1.0,4.0
780,2.0,1.0,8.0,1.0,2.0
781,5.0,1.0,1.0,1.0,1.0
782,72.0,1.0,1.0,31.0,46.0
783,9.0,1.0,24.0,1.0,1.0
784,1.0,1.0,35.0,1.0,9.0
785,1.0,1.0,1.0,1.0,1.0
786,26.0,1.0,1.0,2.0,13.0
787,8.0,2.0,3.0,13.0,65.0
788,7.0,3.0,1.0,2.0,1.0
789,17.0,1.0,32.0,1.0,20.0
790,25.0,5.0,74.0,1.0,66.0
791,1.0,1.0,11.0,1.0,4.0
792,8.0,13.0,4.0,3.0,3.0
793,5.0,15.0,2.0,1.0,10.0
794,11.0,1.0,6.0,73.0,1.0
795,1.0,1.0,1.0,3.0,6.0
796,45.0,1.0,3.0,2.0,2.0
797,1.0,2.0,1.0,1.0,42.0
798,33.0,1.0,1.0,1.0,5.0
799,4.0,1.0,4.0,59.0,40.0
800,4.0,1.0,14.0,1.0,1.0
801,3.0,2.0,1.0,1.0,2.0
802,1.0,1.0,20.0,2.0,2.0
803,12.0,1.0,1.0,2.0,14.0
804,1.0,3.0,119.0,1.0,1.0
805,24.0,1.0,1.0,1.0,7.0
806,5.0,1.0,1.0,59.0,7.0
807,4.0,42.0,15.0,1.0,1.0
808,14.0,1.0,1.0,1.0,1.0
809,9.0,4.0,5.0,30.0,4.0
810,4.0,4.0,47.0,44.0,1.0
811,1.0,2.0,1.0,1.0,32.0
812,8.0,1.0,16.0,1.0,1.0
813,5.0,8.0,4.0,5.0,7.0
814,2.0,6.0,11.0,1.0,1.0
815,33.0,2.0,14.0,1.0,4.0
816,7.0,1.0,2.0,2.0,1.0
817,14.0,2.0,2.0,8.0,3.0
818,2.0,1.0,24.0,6.0,4.0
819,26.0,1.0,6.0,1.0,1.0
820,27.0,1.0,3.0,18.0,3.0
821,1.0,19.0,6.0,1.0,1.0
822,3.0,9.0,37.0,2.0,6.0
823,2.0,3.0,21.0,3.0,53.0
824,15.0,16.0,41.0,5.0,1.0
825,49.0,22.0,1.0,7.0,19.0
826,1.0,1.0,1.0,1.0,1.0
827,7.0,12.0,2.0,4.0,11.0
828,2.0,21.0,2.0,3.0,10.0
829,1.0,29.0,1.0,2.0,2.0
830,1.0,16.0,36.0,42.0,2.0
831,18.0,9.0,7.0,1.0,15.0
832,22.0,31.0,1.0,23.0,2.0
833,2.0,1.0,7.0,4.0,1.0
834,5.0,3.0,1.0,7.0,9.0
835,65.0,1.0,1.0,1.0,5.0
836,1.0,1.0,9.0,21.0,17.0
837,1.0,1.0,3.0,4.0,28.0
838,14.0,48.0,29.0,1.0,35.0
839,1.0,1.0,1.0,1.0,1.0
840,2.0,1.0,5.0,1.0,2.0
841,1.0,1.0,1.0,15.0,48.0
842,1.0,4.0,18.0,1.0,2.0
843,4.0,1.0,1.0,1.0,24.0
844,2.0,5.0,1.0,18.0,1.0
845,2.0,4.0,40.0,3.0,2.0
846,2.0,4.0,1.0,1.0,8.0
847,1.0,1.0,11.0,47.0,27.0
848,3.0,1.0,3.0,3.0,26.0
849,7.0,1.0,1.0,3.0,7.0
850,4.0,1.0,1.0,3.0,4.0
851,1.0,44.0,2.0,5.0,2.0
852,8.0,1.0,1.0,15.0,10.0
853,2.0,2.0,1.0,1.0,19.0
854,5.0,1.0,1.0,7.0,8.0
855,5.0,1.0,1.0,2.0,3.0
856,8.0,1.0,35.0,1.0,1.0
857,1.0,2.0,2.0,2.0,1.0
858,1.0,1.0,1.0,29.0,1.0
859,8.0,27.0,1.0,20.0,19.0
860,1.0,1.0,1.0,24.0,1.0
861,14.0,8.0,2.0,6.0,52.0
862,12.0,2.0,1.0,10.0,4.0
863,4.0,11.0,29.0,5.0,39.0
864,11.0,3.0,1.0,2.0,80.0
865,5.0,9.0,1.0,2.0,12.0
866,7.0,18.0,1.0,1.0,56.0
867,3.0,15.0,1.0,3.0,4.0
868,2.0,6.0,117.0,1.0,1.0
869,3.0,1.0,62.0,22.0,12.0
870,4.0,3.0,10.0,1.0,26.0
871,24.0,20.0,86.0,3.0,10.0
872,8.0,2.0,1.0,8.0,36.0
873,1.0,7.0,5.0,6.0,31.0
874,2.0,2.0,1.0,1.0,2.0
875,1.0,19.0,1.0,1.0,2.0
876,3.0,3.0,1.0,6.0,40.0
877,1.0,1.0,2.0,1.0,1.0
878,1.0,14.0,1.0,1.0,1.0
879,30.0,11.0,7.0,1.0,3.0
880,18.0,3.0,6.0,1.0,6.0
881,2.0,1.0,1.0,14.0,6.0
882,2.0,1.0,4.0,16.0,14.0
883,2.0,1.0,6.0,1.0,1.0
884,1.0,46.0,35.0,3.0,3.0
885,1.0,43.0,4.0,2.0,16.0
886,17.0,1.0,1.0,12.0,1.0
887,1.0,10.0,51.0,1.0,33.0
888,1.0,1.0,6.0,22.0,7.0
889,2.0,13.0,1.0,1.0,1.0
890,1.0,1.0,3.0,21.0,6.0
891,48.0,1.0,38.0,22.0,1.0
892,1.0,4.0,1.0,26.0,4.0
893,31.0,2.0,5.0,1.0,78.0
894,1.0,2.0,76.0,83.0,1.0
895,7.0,3.0,3.0,2.0,2.0
896,2.0,63.0,16.0,4.0,1.0
897,2.0,100.0,4.0,5.0,2.0
898,5.0,155.0,4.0,3.0,2.0
899,2.0,47.0,18.0,1.0,5.0
900,14.0,3.0,9.0,1.0,1.0
901,3.0,47.0,4.0,4.0,2.0
902,4.0,2.0,2.0,1.0,8.0
903,1.0,103.0,3.0,1.0,4.0
904,1.0,3.0,1.0,5.0,1.0
905,2.0,73.0,34.0,3.0,2.0
906,1.0,3.0,1.0,1.0,7.0
907,1.0,2.0,7.0,1.0,5.0
908,62.0,6.0,2.0,3.0,1.0
909,5.0,13.0,5.0,1.0,5.0
910,2.0,3.0,15.0,9.0,69.0
911,1.0,1.0,14.0,1.0,27.0
912,1.0,2.0,10.0,1.0,27.0
913,1.0,8.0,1.0,15.0,31.0
914,2.0,25.0,3.0,7.0,1.0
915,3.0,17.0,4.0,48.0,2.0
916,3.0,5.0,12.0,4.0,6.0
917,10.0,2.0,3.0,3.0,2.0
918,1.0,5.0,41.0,1.0,1.0
919,2.0,27.0,40.0,4.0,2.0
920,1.0,79.0,1.0,43.0,34.0
921,11.0,1.0,13.0,1.0,10.0
922,1.0,31.0,2.0,3.0,3.0
923,20.0,5.0,5.0,1.0,2.0
924,3.0,6.0,1.0,1.0,1.0
925,1.0,2.0,66.0,69.0,5.0
926,1.0,1.0,3.0,10.0,8.0
927,5.0,2.0,3.0,1.0,1.0
928,2.0,1.0,27.0,7.0,3.0
929,6.0,1.0,6.0,6.0,1.0
930,6.0,62.0,6.0,3.0,21.0
931,5.0,1.0,3.0,13.0,1.0
932,121.0,2.0,78.0,2.0,3.0
933,8.0,2.0,4.0,3.0,2.0
934,1.0,1.0,2.0,1.0,7.0
935,1.0,16.0,23.0,1.0,3.0
936,6.0,16.0,14.0,21.0,1.0
937,13.0,2.0,1.0,1.0,5.0
938,6.0,1.0,19.0,1.0,8.0
939,1.0,1.0,159.0,4.0,5.0
940,39.0,1.0,14.0,1.0,1.0
941,17.0,2.0,2.0,143.0,2.0
942,10.0,1.0,109.0,2.0,1.0
943,5.0,4.0,61.0,1.0,2.0
944,10.0,10.0,44.0,37.0,1.0
945,1.0,2.0,1.0,5.0,1.0
946,7.0,1.0,1.0,1.0,1.0
947,3.0,6.0,4.0,1.0,23.0
948,1.0,1.0,121.0,1.0,5.0
949,1.0,1.0,1.0,22.0,6.0
950,54.0,2.0,30.0,1.0,5.0
951,1.0,2.0,12.0,5.0,136.0
952,186.0,1.0,93.0,3.0,1.0
953,74.0,18.0,19.0,1.0,3.0
954,328.0,4.0,1.0,75.0,1.0
955,286.0,1.0,32.0,1.0,64.0
956,3.0,14.0,45.0,8.0,2.0
957,15.0,1.0,20.0,15.0,5.0
958,4.0,1.0,41.0,1.0,1.0
959,15.0,1.0,22.0,2.0,1.0
960,3.0,3.0,98.0,1.0,5.0
961,10.0,1.0,85.0,1.0,1.0
962,15.0,1.0,14.0,3.0,11.0
963,1.0,1.0,64.0,3.0,12.0
964,14.0,4.0,107.0,29.0,3.0
965,9.0,9.0,8.0,1.0,1.0
966,1.0,1.0,6.0,59.0,8.0
967,11.0,4.0,22.0,5.0,1.0
968,1.0,10.0,104.0,1.0,1.0
969,4.0,5.0,1.0,15.0,48.0
970,40.0,10.0,2.0,15.0,79.0
971,1.0,3.0,9.0,1.0,1.0
972,18.0,1.0,29.0,1.0,53.0
973,27.0,3.0,3.0,63.0,1.0
974,12.0,1.0,24.0,23.0,10.0
975,1.0,6.0,8.0,1.0,13.0
976,3.0,1.0,7.0,4.0,24.0
977,201.0,6.0,48.0,1.0,2.0
978,19.0,21.0,11.0,1.0,1.0
979,2.0,104.0,35.0,2.0,32.0
980,1.0,14.0,104.0,4.0,1.0
981,2.0,1.0,3.0,7.0,7.0
982,4.0,28.0,8.0,88.0,1.0
983,1.0,11.0,1.0,2.0,1.0
984,3.0,8.0,14.0,1.0,3.0
985,34.0,108.0,1.0,1.0,1.0
986,6.0,11.0,1.0,1.0,67.0
987,7.0,6.0,1.0,2.0,37.0
988,1.0,27.0,27.0,1.0,2.0
989,23.0,1.0,160.0,14.0,1.0
990,1.0,28.0,6.0,115.0,4.0
991,1.0,53.0,85.0,15.0,5.0
992,2.0,11.0,1.0,1.0,97.0
993,4.0,3.0,1.0,8.0,55.0
994,3.0,14.0,16.0,5.0,3.0
995,1.0,1.0,86.0,29.0,1.0
996,2.0,4.0,5.0,1.0,6.0
997,2.0,27.0,45.0,16.0,70.0
998,1.0,23.0,14.0,6.0,1.0
999,3.0,4.0,3.0,19.0,4.0
1000,7.0,15.0,47.0,1.0,1.0
1001,1.0,9.0,10.0,7.0,4.0
1002,2.0,1.0,6.0,2.0,4.0
1003,10.0,2.0,34.0,1.0,1.0
1004,1.0,2.0,25.0,1.0,1.0
1005,1.0,1.0,2.0,11.0,10.0
1006,1.0,5.0,9.0,7.0,1.0
1007,7.0,6.0,1.0,2.0,10.0
1008,1.0,4.0,56.0,3.0,2.0
1009,1.0,24.0,1.0,9.0,31.0
1010,20.0,9.0,1.0,2.0,7.0
1011,1.0,3.0,18.0,52.0,12.0
1012,1.0,1.0,1.0,1.0,1.0
1013,3.0,1.0,10.0,8.0,4.0
1014,6.0,6.0,54.0,142.0,1.0
1015,1.0,1.0,7.0,5.0,1.0
1016,11.0,4.0,1.0,1.0,4.0
1017,1.0,15.0,13.0,1.0,1.0
1018,1.0,1.0,42.0,28.0,1.0
1019,1.0,5.0,1.0,1.0,1.0
1020,1.0,1.0,1.0,2.0,8.0
1021,1.0,1.0,4.0,53.0,1.0
1022,1.0,8.0,5.0,2.0,76.0
1023,3.0,38.0,56.0,39.0,3.0
1024,1.0,1.0,46.0,2.0,75.0
1025,1.0,1.0,1.0,2.0,1.0
1026,2.0,3.0,6.0,1.0,1.0
1027,1.0,1.0,5.0,36.0,1.0
1028,1.0,3.0,1.0,36.0,1.0
1029,4.0,3.0,31.0,1.0,2.0
1030,1.0,5.0,4.0,7.0,1.0
1031,9.0,7.0,2.0,1.0,1.0
1032,1.0,3.0,5.0,1.0,1.0
1033,2.0,3.0,128.0,7.0,4.0
1034,1.0,1.0,8.0,10.0,1.0
1035,6.0,1.0,1.0,2.0,1.0
1036,2.0,1.0,43.0,1.0,1.0
1037,1.0,1.0,47.0,31.0,4.0
1038,1.0,6.0,5.0,1.0,1.0
1039,42.0,15.0,4.0,5.0,1.0
1040,24.0,1.0,3.0,9.0,1.0
1041,1.0,1.0,1.0,1.0,1.0
1042,4.0,3.0,16.0,2.0,1.0
1043,1.0,1.0,110.0,12.0,6.0
1044,10.0,11.0,1.0,1.0,6.0
1045,1.0,18.0,1.0,14.0,1.0
1046,1.0,1.0,12.0,1.0,551.0
1047,1.0,10.0,2.0,2.0,398.0
1048,40.0,3.0,1.0,1.0,48.0
1049,6.0,3.0,1.0,1.0,1.0
1050,10.0,4.0,1.0,26.0,1.0
1051,56.0,1.0,2.0,1.0,4.0
1052,1.0,1.0,3.0,6.0,2.0
1053,26.0,3.0,1.0,5.0,1.0
1054,1.0,5.0,13.0,1.0,12.0
1055,9.0,7.0,1.0,20.0,1.0
1056,12.0,58.0,2.0,3.0,1.0
1057,22.0,6.0,1.0,4.0,1.0
1058,70.0,26.0,12.0,8.0,1.0
1059,81.0,12.0,15.0,1.0,5.0
1060,661.0,1.0,2.0,3.0,1.0
1061,2.0,14.0,3.0,8.0,1.0
1062,145.0,1.0,1.0,4.0,1.0
1063,2.0,17.0,6.0,4.0,1.0
1064,15.0,1.0,14.0,14.0,8.0
1065,8.0,4.0,24.0,14.0,1.0
1066,1.0,16.0,71.0,2.0,1.0
1067,1.0,1.0,1.0,64.0,1.0
1068,3.0,8.0,32.0,39.0,3.0
1069,1.0,3.0,31.0,3.0,1.0
1070,3.0,2.0,34.0,1.0,1.0
1071,5.0,2.0,1.0,1.0,1.0
1072,6.0,2.0,7.0,1.0,1.0
1073,5.0,1.0,11.0,1.0,2.0
1074,2.0,20.0,40.0,11.0,1.0
1075,3.0,53.0,9.0,2.0,2.0
1076,3.0,20.0,4.0,2.0,13.0
1077,1.0,1.0,1.0,3.0,3.0
1078,29.0,122.0,3.0,16.0,1.0
1079,14.0,2.0,3.0,2.0,1.0
1080,3.0,5.0,1.0,17.0,5.0
1081,2.0,8.0,1.0,5.0,57.0
1082,1.0,2.0,11.0,10.0,2.0
1083,4.0,9.0,2.0,42.0,2.0
1084,18.0,2.0,1.0,1.0,1.0
1085,3.0,60.0,1.0,27.0,1.0
1086,5.0,2.0,2.0,1.0,1.0
1087,1.0,63.0,2.0,124.0,1.0
1088,3.0,1.0,1.0,11.0,2.0
1089,2.0,2.0,2.0,15.0,7.0
1090,1.0,1.0,1.0,75.0,1.0
1091,21.0,9.0,47.0,2.0,2.0
1092,4.0,5.0,1.0,3.0,2.0
1093,1.0,2.0,1.0,24.0,1.0
1094,3.0,7.0,9.0,2.0,8.0
1095,1.0,1.0,48.0,1.0,1.0
1096,1.0,1.0,33.0,1.0,1.0
1097,1.0,1.0,1.0,14.0,1.0
1098,2.0,7.0,2.0,4.0,2.0
1099,2.0,18.0,1.0,1.0,1.0
1100,7.0,2.0,1.0,5.0,1.0
1101,2.0,2.0,4.0,27.0,1.0
1102,6.0,6.0,3.0,63.0,1.0
1103,2.0,20.0,53.0,36.0,4.0
1104,1.0,2.0,1.0,1.0,1.0
1105,1.0,3.0,1.0,33.0,1.0
1106,1.0,2.0,11.0,17.0,1.0
1107,2.0,8.0,1.0,23.0,7.0
1108,1.0,23.0,7.0,11.0,1.0
1109,1.0,19.0,20.0,1.0,1.0
1110,2.0,5.0,10.0,2.0,1.0
1111,2.0,1.0,38.0,1.0,1.0
1112,1.0,1.0,3.0,4.0,1.0
1113,1.0,7.0,1.0,3.0,7.0
1114,1.0,2.0,5.0,1.0,1.0
1115,2.0,2.0,2.0,238.0,1.0
1116,3.0,15.0,1.0,1.0,1.0
1117,1.0,19.0,1.0,1.0,3.0
1118,1.0,18.0,25.0,10.0,6.0
1119,14.0,29.0,1.0,11.0,1.0
1120,2.0,14.0,1.0,28.0,1.0
1121,1.0,1.0,1.0,6.0,1.0
1122,3.0,20.0,2.0,1.0,1.0
1123,3.0,2.0,1.0,2.0,4.0
1124,14.0,8.0,1.0,1.0,2.0
1125,2.0,17.0,1.0,4.0,1.0
1126,1.0,2.0,1.0,1.0,1.0
1127,7.0,2.0,16.0,14.0,2.0
1128,3.0,18.0,4.0,11.0,3.0
1129,22.0,1.0,2.0,1.0,21.0
1130,1.0,3.0,2.0,17.0,3.0
1131,1.0,2.0,3.0,4.0,25.0
1132,9.0,38.0,3.0,1.0,1.0
1133,1.0,1.0,99.0,1.0,1.0
1134,1.0,3.0,2.0,1.0,1.0
1135,1.0,5.0,2.0,1.0,2.0
1136,1.0,33.0,1.0,1.0,1.0
1137,2.0,1.0,1.0,1.0,1.0
1138,3.0,1.0,1.0,2.0,1.0
1139,2.0,4.0,1.0,2.0,1.0
1140,1.0,9.0,1.0,1.0,1.0
1141,7.0,1.0,1.0,1.0,1.0
1142,3.0,1.0,1.0,1.0,1.0
1143,2.0,1.0,1.0,7.0,38.0
1144,2.0,1.0,2.0,4.0,1.0
1145,27.0,12.0,1.0,1.0,1.0
1146,140.0,5.0,1.0,1.0,1.0
1147,1.0,1.0,1.0,2.0,8.0
1148,28.0,9.0,2.0,1.0,1.0
1149,44.0,7.0,,2.0,1.0
1150,4.0,4.0,,1.0,1.0
1151,1.0,1.0,,2.0,1.0
1152,40.0,1.0,,1.0,1.0
1153,20.0,1.0,,1.0,1.0
1154,1.0,22.0,,1.0,1.0
1155,17.0,1.0,,1.0,22.0
1156,1.0,3.0,,1.0,2.0
1157,1.0,1.0,,1.0,1.0
1158,1.0,2.0,,1.0,1.0
1159,1.0,3.0,,1.0,15.0
1160,2.0,1.0,,2.0,1.0
1161,1.0,1.0,,1.0,1.0
1162,1.0,2.0,,6.0,5.0
1163,1.0,1.0,,1.0,81.0
1164,1.0,1.0,,4.0,154.0
1165,32.0,1.0,,1.0,2.0
1166,26.0,2.0,,1.0,57.0
1167,8.0,1.0,,1.0,3.0
1168,25.0,1.0,,1.0,1.0
1169,54.0,1.0,,1.0,97.0
1170,38.0,1.0,,1.0,60.0
1171,23.0,1.0,,1.0,1.0
1172,27.0,1.0,,1.0,32.0
1173,11.0,4.0,,1.0,3.0
1174,1.0,1.0,,1.0,10.0
1175,1.0,10.0,,2.0,31.0
1176,8.0,4.0,,1.0,2.0
1177,64.0,24.0,,44.0,2.0
1178,1.0,30.0,,6.0,6.0
1179,5.0,1.0,,1.0,1.0
1180,1.0,1.0,,13.0,11.0
1181,1.0,1.0,,33.0,1.0
1182,2.0,3.0,,28.0,24.0
1183,9.0,1.0,,1.0,6.0
1184,1.0,1.0,,1.0,14.0
1185,2.0,1.0,,1.0,101.0
1186,3.0,26.0,,5.0,26.0
1187,2.0,1.0,,1.0,1.0
1188,1.0,3.0,,4.0,5.0
1189,1.0,3.0,,5.0,3.0
1190,1.0,1.0,,70.0,1.0
1191,4.0,14.0,,1.0,44.0
1192,12.0,11.0,,1.0,1.0
1193,4.0,5.0,,35.0,19.0
1194,32.0,2.0,,1.0,5.0
1195,3.0,1.0,,19.0,1.0
1196,4.0,15.0,,8.0,1.0
1197,1.0,3.0,,13.0,3.0
1198,2.0,2.0,,2.0,1.0
1199,3.0,44.0,,25.0,4.0
1200,6.0,14.0,,24.0,1.0
1201,37.0,9.0,,1.0,1.0
1202,36.0,4.0,,9.0,5.0
1203,8.0,1.0,,17.0,6.0
1204,1.0,1.0,,12.0,1.0
1205,1.0,2.0,,2.0,11.0
1206,20.0,3.0,,2.0,1.0
1207,22.0,35.0,,336.0,7.0
1208,24.0,3.0,,34.0,1.0
1209,1.0,1.0,,192.0,2.0
1210,22.0,24.0,,11.0,1.0
1211,4.0,1.0,,1.0,1.0
1212,5.0,19.0,,1.0,7.0
1213,3.0,1.0,,12.0,69.0
1214,5.0,1.0,,4.0,11.0
1215,3.0,9.0,,2.0,1.0
1216,6.0,1.0,,1.0,1.0
1217,22.0,18.0,,2.0,3.0
1218,1.0,31.0,,1.0,12.0
1219,2.0,18.0,,1.0,1.0
1220,3.0,7.0,,6.0,6.0
1221,1.0,9.0,,1.0,14.0
1222,8.0,1.0,,12.0,34.0
1223,2.0,2.0,,10.0,15.0
1224,5.0,43.0,,1.0,99.0
1225,17.0,1.0,,1.0,3.0
1226,1.0,9.0,,95.0,3.0
1227,1.0,13.0,,1.0,86.0
1228,1.0,52.0,,177.0,2.0
1229,1.0,18.0,,5.0,2.0
1230,29.0,66.0,,1.0,23.0
1231,88.0,19.0,,1.0,11.0
1232,45.0,1.0,,1.0,1.0
1233,1.0,1.0,,2.0,6.0
1234,1.0,3.0,,1.0,2.0
1235,55.0,17.0,,3.0,1.0
1236,2.0,4.0,,1.0,4.0
1237,1.0,1.0,,4.0,19.0
1238,66.0,1.0,,189.0,85.0
1239,2.0,41.0,,21.0,3.0
1240,15.0,1.0,,2.0,4.0
1241,19.0,8.0,,3.0,2.0
1242,1.0,15.0,,1.0,7.0
1243,2.0,42.0,,38.0,45.0
1244,1.0,11.0,,17.0,5.0
1245,15.0,127.0,,70.0,2.0
1246,1.0,3.0,,1.0,9.0
1247,1.0,10.0,,1.0,18.0
1248,28.0,2.0,,1.0,14.0
1249,15.0,66.0,,1.0,1.0
1250,30.0,71.0,,1.0,11.0
1251,10.0,2.0,,1.0,8.0
1252,1.0,3.0,,2.0,2.0
1253,2.0,2.0,,31.0,1.0
1254,39.0,2.0,,1.0,1.0
1255,20.0,48.0,,6.0,5.0
1256,13.0,105.0,,39.0,97.0
1257,14.0,1.0,,9.0,69.0
1258,1.0,14.0,,69.0,1.0
1259,49.0,1.0,,1.0,6.0
1260,1.0,2.0,,13.0,1.0
1261,46.0,1.0,,1.0,1.0
1262,4.0,1.0,,4.0,1.0
1263,14.0,1.0,,4.0,39.0
1264,1.0,1.0,,1.0,1.0
1265,1.0,23.0,,2.0,1.0
1266,24.0,1.0,,1.0,1.0
1267,7.0,7.0,,2.0,30.0
1268,6.0,32.0,,3.0,1.0
