CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
1.0,28.0,2.0,61.0,3
1.0,2.0,1.0,5.0,3
1.0,4.0,2.0,1.0,1
1.0,4.0,1.0,3.0,1
1.0,1.0,98.0,4.0,4
1.0,1.0,188.0,1.0,109
1.0,1.0,1.0,1.0,5
28.0,1.0,6.0,1.0,8
104.0,1.0,28.0,3.0,1
2.0,1.0,8.0,1.0,214
1.0,3.0,12.0,3.0,2
5.0,1.0,7.0,10.0,14
1.0,1.0,43.0,44.0,1
2.0,1.0,1.0,1.0,1
1.0,1.0,3.0,4.0,51
9.0,2.0,149.0,1.0,119
3.0,1.0,157.0,8.0,107
1.0,34.0,31.0,3.0,77
4.0,12.0,1.0,1.0,2
1.0,3.0,16.0,19.0,1
1.0,21.0,126.0,63.0,1
21.0,12.0,2.0,6.0,25
20.0,1.0,188.0,1.0,20
1.0,1.0,1.0,2.0,48
42.0,15.0,26.0,11.0,2
5.0,4.0,1.0,3.0,5
1.0,1.0,3.0,5.0,17
1.0,1.0,1.0,1.0,1
1.0,2.0,5.0,2.0,1
18.0,1.0,56.0,1.0,1
1.0,1.0,9.0,1.0,8
26.0,39.0,12.0,1.0,1
36.0,52.0,2.0,1.0,1
6.0,71.0,31.0,8.0,3
1.0,1.0,123.0,10.0,42
1.0,1.0,14.0,2.0,3
1.0,4.0,4.0,265.0,38
1.0,21.0,1.0,6.0,2
27.0,2.0,16.0,22.0,29
14.0,4.0,22.0,1.0,1
1.0,1.0,13.0,8.0,4
4.0,1.0,11.0,1.0,104
20.0,3.0,1.0,4.0,59
2.0,2.0,7.0,1.0,2
5.0,4.0,1.0,7.0,26
82.0,10.0,1.0,1.0,3
6.0,1.0,1.0,1.0,1
2.0,1.0,1.0,1.0,4
2.0,23.0,1.0,1.0,10
9.0,1.0,1.0,21.0,66
37.0,1.0,1.0,477.0,3
3.0,3.0,1.0,72.0,15
24.0,6.0,1.0,5.0,425
2.0,2.0,55.0,2.0,16
7.0,3.0,2.0,18.0,4
1.0,215.0,87.0,16.0,1
1.0,127.0,2.0,1.0,1
13.0,6.0,50.0,6.0,4
6.0,2.0,14.0,40.0,21
8.0,1.0,2.0,64.0,8
13.0,1.0,2.0,1.0,2
8.0,2.0,6.0,1.0,1
2.0,3.0,1.0,1.0,16
2.0,14.0,125.0,2.0,8
6.0,8.0,1.0,1.0,12
1.0,1.0,167.0,47.0,38
1.0,9.0,1.0,17.0,16
1.0,2.0,31.0,24.0,1
5.0,4.0,19.0,2.0,1
1.0,3.0,21.0,4.0,1
1.0,1.0,7.0,1.0,1
1.0,2.0,39.0,32.0,34
2.0,1.0,10.0,3.0,1
2.0,4.0,147.0,2.0,48
5.0,3.0,94.0,1.0,3
1.0,14.0,36.0,1.0,1
1.0,11.0,1.0,2.0,67
12.0,1.0,9.0,1.0,59
1.0,2.0,99.0,1.0,1
1.0,5.0,109.0,1.0,1
394.0,2.0,1.0,3.0,2
9.0,79.0,53.0,59.0,35
1.0,1.0,3.0,1.0,6
4.0,7.0,1.0,1.0,5
1.0,4.0,9.0,3.0,5
1.0,10.0,47.0,2.0,58
5.0,1.0,2.0,2.0,11
1.0,1.0,7.0,1.0,1
1.0,2.0,40.0,29.0,24
1.0,5.0,1.0,40.0,2
1.0,33.0,112.0,3.0,1
1.0,33.0,1.0,5.0,10
1.0,1.0,2.0,2.0,1
1.0,3.0,1.0,2.0,1
1.0,1.0,2.0,1.0,3
1.0,14.0,11.0,1.0,3
1.0,1.0,19.0,1.0,1
33.0,1.0,4.0,6.0,1
125.0,3.0,15.0,27.0,58
2.0,2.0,1.0,2.0,1
2.0,1.0,1.0,202.0,1
4.0,18.0,2.0,2.0,137
1.0,2.0,2.0,12.0,35
40.0,7.0,1.0,14.0,1
4.0,1.0,1.0,1.0,7
2.0,14.0,1.0,2.0,1
2.0,20.0,1.0,6.0,15
1.0,6.0,1.0,2.0,1
13.0,2.0,42.0,3.0,8
7.0,1.0,1.0,14.0,48
7.0,2.0,95.0,395.0,92
1.0,1.0,6.0,23.0,1
32.0,28.0,3.0,7.0,1
81.0,5.0,34.0,1.0,1
2.0,1.0,1.0,2.0,1
52.0,5.0,11.0,1.0,2
7.0,65.0,1.0,37.0,1
8.0,83.0,1.0,2.0,1
1.0,45.0,121.0,13.0,17
