CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
1.0,5.0,17.0,2.0,1
1.0,14.0,124.0,266.0,1
1.0,1.0,2.0,6.0,9
18.0,1.0,2.0,27.0,1
1.0,23.0,205.0,1.0,1
28.0,1.0,2.0,8.0,3
39.0,1.0,25.0,1.0,43
6.0,3.0,1.0,1.0,5
1.0,1.0,3.0,4.0,41
1.0,7.0,2.0,1.0,2
1.0,2.0,1.0,7.0,29
1.0,3.0,6.0,1.0,1
25.0,215.0,58.0,1.0,4
16.0,134.0,2.0,1.0,107
1.0,6.0,1.0,1.0,62
4.0,4.0,9.0,1.0,2
22.0,1.0,12.0,21.0,26
2.0,1.0,2.0,477.0,3
5.0,2.0,36.0,72.0,1
100.0,3.0,139.0,5.0,4
7.0,18.0,14.0,2.0,10
2.0,8.0,6.0,19.0,68
2.0,1.0,1.0,21.0,5
6.0,9.0,16.0,1.0,14
48.0,2.0,22.0,6.0,455
3.0,1.0,14.0,39.0,16
27.0,3.0,12.0,69.0,4
3.0,1.0,1.0,1.0,1
7.0,4.0,1.0,1.0,1
2.0,2.0,7.0,1.0,4
1.0,1.0,1.0,2.0,30
14.0,4.0,1.0,1.0,1
6.0,3.0,1.0,53.0,9
9.0,16.0,1.0,22.0,2
12.0,12.0,1.0,30.0,1
8.0,1.0,1.0,2.0,16
2.0,2.0,1.0,4.0,9
2.0,6.0,1.0,1.0,12
6.0,2.0,1.0,34.0,38
1.0,84.0,55.0,3.0,16
1.0,1.0,2.0,3.0,1
1.0,7.0,90.0,1.0,1
1.0,4.0,1.0,2.0,1
8.0,10.0,3.0,1.0,1
2.0,1.0,52.0,2.0,1
1.0,1.0,16.0,4.0,1
1.0,2.0,2.0,61.0,1
2.0,5.0,2.0,1.0,35
3.0,40.0,8.0,1.0,1
5.0,34.0,1.0,3.0,49
1.0,1.0,133.0,2.0,3
1.0,3.0,1.0,2.0,1
13.0,1.0,167.0,1.0,69
1.0,14.0,1.0,37.0,61
398.0,1.0,34.0,44.0,1
