CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
1.0,1.0,1.0,1.0,7
1.0,38.0,1.0,7.0,2
1.0,1.0,1.0,1.0,2
9.0,3.0,41.0,11.0,12
5.0,12.0,1.0,1.0,1
29.0,1.0,114.0,3.0,2
11.0,1.0,5.0,1.0,8
17.0,10.0,42.0,10.0,22
4.0,49.0,1.0,4.0,4
10.0,1.0,6.0,12.0,2
4.0,9.0,11.0,2.0,23
6.0,4.0,2.0,1.0,4
5.0,1.0,3.0,4.0,1
1.0,21.0,53.0,1.0,13
4.0,2.0,39.0,1.0,1
60.0,2.0,5.0,1.0,1
5.0,42.0,7.0,1.0,1
1.0,2.0,24.0,2.0,13
2.0,55.0,1.0,30.0,2
1.0,31.0,7.0,10.0,9
4.0,3.0,14.0,2.0,17
2.0,7.0,82.0,2.0,22
94.0,1.0,60.0,1.0,1
1.0,1.0,9.0,42.0,2
1.0,1.0,10.0,20.0,1
5.0,1.0,62.0,4.0,38
35.0,1.0,1.0,89.0,1
1.0,8.0,16.0,56.0,3
2.0,2.0,87.0,2.0,29
1.0,1.0,2.0,2.0,1
2.0,1.0,3.0,1.0,1
11.0,1.0,3.0,3.0,81
6.0,2.0,19.0,1.0,5
5.0,11.0,3.0,2.0,43
1.0,3.0,1.0,3.0,7
486.0,17.0,4.0,2.0,13
1.0,63.0,56.0,4.0,1
7.0,7.0,36.0,3.0,1
1.0,9.0,2.0,4.0,1
1.0,1.0,15.0,2.0,5
1.0,1.0,5.0,7.0,167
1.0,8.0,7.0,2.0,1
4.0,3.0,1.0,7.0,64
37.0,6.0,11.0,1.0,8
1.0,84.0,30.0,1.0,35
1.0,41.0,2.0,1.0,5
20.0,1.0,17.0,13.0,1
42.0,97.0,1.0,4.0,20
72.0,3.0,1.0,19.0,1
1.0,4.0,1.0,3.0,1
2.0,1.0,1.0,4.0,2
1.0,5.0,1.0,6.0,1
17.0,14.0,1.0,6.0,1
4.0,3.0,1.0,1.0,184
6.0,6.0,54.0,97.0,14
1.0,5.0,1.0,1.0,1
1.0,2.0,10.0,2.0,45
1.0,2.0,89.0,71.0,16
9.0,9.0,1.0,1.0,133
2.0,9.0,45.0,2.0,118
1.0,6.0,1.0,1.0,1
1.0,63.0,2.0,1.0,1
5.0,2.0,11.0,6.0,1
11.0,2.0,1.0,9.0,2
8.0,7.0,1.0,5.0,31
30.0,2.0,105.0,1.0,206
3.0,3.0,70.0,2.0,69
3.0,4.0,5.0,4.0,77
1.0,219.0,15.0,1.0,5
1.0,96.0,17.0,1.0,2
89.0,38.0,24.0,3.0,54
6.0,2.0,97.0,1.0,1
1.0,1.0,68.0,2.0,130
1.0,2.0,4.0,1.0,21
36.0,2.0,14.0,4.0,2
13.0,1.0,87.0,1.0,43
107.0,1.0,1.0,1.0,21
45.0,2.0,12.0,1.0,18
1.0,3.0,114.0,1.0,1
2.0,5.0,1.0,1.0,5
2.0,1.0,16.0,16.0,1
37.0,10.0,1.0,37.0,14
1.0,1.0,3.0,3.0,1
6.0,48.0,10.0,3.0,5
4.0,2.0,2.0,1.0,1
16.0,1.0,62.0,9.0,1
2.0,2.0,1.0,1.0,1
2.0,1.0,32.0,1.0,2
77.0,10.0,7.0,8.0,318
3.0,7.0,1.0,1.0,131
2.0,2.0,2.0,1.0,1
1.0,1.0,7.0,1.0,64
1.0,1.0,1.0,1.0,2
45.0,16.0,3.0,2.0,9
12.0,2.0,6.0,26.0,1
7.0,22.0,1.0,24.0,17
44.0,3.0,21.0,1.0,164
6.0,18.0,26.0,7.0,1
5.0,27.0,10.0,4.0,4
21.0,1.0,11.0,1.0,6
14.0,1.0,1.0,1.0,2
3.0,1.0,1.0,1.0,309
12.0,7.0,1.0,114.0,16
6.0,12.0,1.0,6.0,2
25.0,1.0,1.0,2.0,1
18.0,1.0,64.0,497.0,36
5.0,59.0,4.0,52.0,135
1.0,34.0,1.0,1.0,111
1.0,10.0,133.0,6.0,82
51.0,62.0,1.0,2.0,2
13.0,1.0,1.0,3.0,1
1.0,2.0,2.0,1.0,20
1.0,15.0,30.0,11.0,1
1.0,8.0,5.0,3.0,27
7.0,60.0,100.0,56.0,99
1.0,67.0,77.0,1.0,4
7.0,24.0,1.0,1.0,14
77.0,2.0,1.0,1.0,1
1.0,6.0,28.0,1.0,1
1.0,1.0,1.0,2.0,1
9.0,3.0,56.0,6.0,4
22.0,1.0,4.0,14.0,1
1.0,1.0,1.0,1.0,8
1.0,1.0,10.0,2.0,2
4.0,1.0,1.0,1.0,41
2.0,1.0,119.0,47.0,43
1.0,1.0,132.0,1.0,1
1.0,7.0,2.0,38.0,10
32.0,4.0,6.0,13.0,4
16.0,1.0,53.0,1.0,50
13.0,1.0,77.0,1.0,90
3.0,3.0,1.0,3.0,1
1.0,1.0,19.0,240.0,42
2.0,6.0,247.0,1.0,4
620.0,1.0,1.0,164.0,2
1.0,1.0,26.0,5.0,1
1.0,1.0,2.0,3.0,2
31.0,2.0,1.0,1.0,34
4.0,28.0,1.0,3.0,3
4.0,20.0,1.0,3.0,19
2.0,3.0,14.0,1.0,204
1.0,32.0,1.0,2.0,18
8.0,30.0,4.0,4.0,7
1.0,1.0,54.0,2.0,1
1.0,2.0,4.0,1.0,16
14.0,3.0,1.0,3.0,3
1.0,4.0,39.0,3.0,8
1.0,6.0,2.0,8.0,22
2.0,1.0,1.0,2.0,5
7.0,1.0,1.0,3.0,39
4.0,71.0,6.0,4.0,1
14.0,2.0,2.0,48.0,20
71.0,50.0,2.0,2.0,1
138.0,88.0,15.0,5.0,1
3.0,3.0,1.0,1.0,2
3.0,10.0,17.0,1.0,17
11.0,2.0,24.0,3.0,1
3.0,4.0,3.0,1.0,32
3.0,7.0,12.0,38.0,1
1.0,5.0,1.0,107.0,116
1.0,1.0,1.0,3.0,1
1.0,2.0,1.0,8.0,2
1.0,2.0,1.0,2.0,7
2.0,2.0,1.0,6.0,77
5.0,1.0,1.0,3.0,2
18.0,3.0,1.0,4.0,55
1.0,10.0,2.0,1.0,4
6.0,1.0,2.0,3.0,2
37.0,1.0,1.0,4.0,40
11.0,29.0,1.0,3.0,2
1.0,1.0,4.0,16.0,5
78.0,1.0,1.0,20.0,2
7.0,1.0,54.0,3.0,17
2.0,11.0,4.0,122.0,91
1.0,5.0,149.0,34.0,5
38.0,151.0,1.0,1.0,8
4.0,39.0,1.0,7.0,43
53.0,1.0,5.0,10.0,4
68.0,14.0,25.0,3.0,8
1.0,1.0,1.0,1.0,5
2.0,2.0,3.0,2.0,8
15.0,1.0,5.0,1.0,4
44.0,5.0,112.0,1.0,6
14.0,8.0,100.0,4.0,2
17.0,1.0,1.0,3.0,271
1.0,7.0,1.0,1.0,27
1.0,5.0,3.0,48.0,1
80.0,3.0,46.0,5.0,1
2.0,15.0,41.0,1.0,41
6.0,7.0,6.0,580.0,4
7.0,1.0,4.0,52.0,80
8.0,1.0,14.0,19.0,108
27.0,4.0,3.0,8.0,1
2.0,4.0,121.0,2.0,1
40.0,5.0,170.0,30.0,1
15.0,1.0,1.0,2.0,2
1.0,9.0,13.0,67.0,9
7.0,1.0,1.0,2.0,7
2.0,11.0,25.0,1.0,10
1.0,14.0,126.0,1.0,24
1.0,2.0,1.0,2.0,70
4.0,1.0,12.0,9.0,109
21.0,8.0,282.0,1.0,1
7.0,2.0,1.0,1.0,1
1.0,57.0,2.0,1.0,55
6.0,10.0,38.0,2.0,1
52.0,6.0,1.0,36.0,119
10.0,2.0,1.0,2.0,1
4.0,27.0,4.0,67.0,1
2.0,6.0,2.0,2.0,11
1.0,1.0,10.0,1.0,1
1.0,16.0,1.0,1.0,1
1.0,44.0,1.0,1.0,41
4.0,2.0,67.0,1.0,2
37.0,42.0,3.0,53.0,5
1.0,2.0,7.0,1.0,10
2.0,4.0,4.0,106.0,1
1.0,8.0,1.0,6.0,34
2.0,1.0,2.0,1.0,1
4.0,1.0,36.0,3.0,4
5.0,1.0,20.0,8.0,1
3.0,2.0,19.0,4.0,3
1.0,1.0,2.0,1.0,230
19.0,1.0,33.0,1.0,120
10.0,1.0,27.0,1.0,1
12.0,3.0,19.0,3.0,85
1.0,1.0,10.0,1.0,1
1.0,1.0,1.0,1.0,3
466.0,1.0,1.0,3.0,3
5.0,1.0,1.0,13.0,1
55.0,1.0,1.0,45.0,1
4.0,1.0,2.0,1.0,4
1.0,2.0,1.0,4.0,131
1.0,1.0,1.0,1.0,5
1.0,40.0,1.0,8.0,9
2.0,11.0,1.0,1.0,1
1.0,4.0,1.0,3.0,320
1.0,24.0,4.0,1.0,2
8.0,10.0,42.0,1.0,15
2.0,1.0,6.0,38.0,1
5.0,4.0,156.0,5.0,1
1.0,19.0,3.0,1.0,54
1.0,1.0,3.0,94.0,122
1.0,6.0,42.0,8.0,104
1.0,1.0,2.0,1.0,76
1.0,1.0,1.0,3.0,2
2.0,3.0,2.0,13.0,1
1.0,1.0,2.0,7.0,1
1.0,3.0,110.0,7.0,28
1.0,52.0,110.0,1.0,21
1.0,56.0,1.0,3.0,49
43.0,83.0,6.0,1.0,2
104.0,2.0,45.0,1.0,5
2.0,1.0,26.0,1.0,18
1.0,4.0,18.0,2.0,1
6.0,25.0,8.0,9.0,1
1.0,2.0,30.0,13.0,1
13.0,4.0,1.0,2.0,9
3.0,1.0,6.0,240.0,1
1.0,4.0,150.0,6.0,1
11.0,3.0,192.0,28.0,3
3.0,2.0,38.0,1.0,43
3.0,5.0,1.0,9.0,5
1.0,16.0,21.0,1.0,44
7.0,1.0,125.0,1.0,2
1.0,1.0,2.0,4.0,29
3.0,31.0,3.0,1.0,1
33.0,1.0,278.0,1.0,5
46.0,1.0,3.0,7.0,109
1.0,3.0,28.0,1.0,61
46.0,1.0,1.0,2.0,2
1.0,9.0,3.0,1.0,27
5.0,2.0,2.0,1.0,3
1.0,4.0,1.0,1.0,1
1.0,190.0,1.0,28.0,4
1.0,144.0,1.0,461.0,10
20.0,6.0,6.0,76.0,68
1.0,5.0,60.0,5.0,5
46.0,2.0,2.0,2.0,10
40.0,1.0,1.0,19.0,488
6.0,2.0,13.0,25.0,16
1.0,3.0,12.0,1.0,4
1.0,18.0,2.0,6.0,1
1.0,9.0,33.0,42.0,1
1.0,2.0,146.0,82.0,4
5.0,10.0,15.0,1.0,31
20.0,2.0,6.0,1.0,1
1.0,3.0,1.0,1.0,9
4.0,1.0,16.0,3.0,2
25.0,4.0,24.0,1.0,1
2.0,2.0,16.0,1.0,16
1.0,1.0,14.0,1.0,9
5.0,11.0,1.0,68.0,13
47.0,3.0,1.0,26.0,37
