CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
1.0,4.0,1.0,1.0,57
1.0,10.0,1.0,10.0,3
2.0,1.0,1.0,4.0,2
7.0,1.0,1.0,1.0,40
10.0,24.0,1.0,2.0,4
14.0,1.0,2.0,1.0,5
70.0,1.0,2.0,1.0,2
128.0,1.0,1.0,4.0,17
3.0,11.0,1.0,3.0,91
3.0,7.0,4.0,1.0,4
3.0,141.0,1.0,46.0,6
3.0,39.0,1.0,5.0,43
2.0,1.0,57.0,1.0,5
1.0,14.0,4.0,557.0,8
1.0,1.0,141.0,50.0,5
1.0,2.0,1.0,19.0,8
3.0,1.0,1.0,8.0,4
15.0,5.0,5.0,2.0,6
1.0,8.0,5.0,30.0,2
4.0,1.0,29.0,2.0,1
6.0,8.0,2.0,3.0,279
20.0,7.0,2.0,75.0,27
1.0,3.0,3.0,2.0,5
7.0,14.0,10.0,1.0,1
32.0,7.0,111.0,1.0,41
11.0,1.0,112.0,2.0,4
1.0,1.0,1.0,9.0,80
75.0,1.0,1.0,1.0,108
7.0,6.0,3.0,1.0,1
3.0,4.0,45.0,1.0,1
1.0,6.0,23.0,2.0,1
38.0,1.0,6.0,47.0,2
16.0,9.0,5.0,3.0,9
44.0,1.0,39.0,67.0,7
85.0,12.0,3.0,3.0,10
1.0,18.0,106.0,1.0,26
2.0,2.0,154.0,1.0,71
1.0,2.0,1.0,1.0,115
3.0,8.0,2.0,1.0,1
22.0,2.0,13.0,1.0,1
59.0,57.0,7.0,1.0,1
14.0,10.0,35.0,74.0,58
16.0,6.0,127.0,6.0,1
1.0,3.0,1.0,1.0,123
1.0,30.0,10.0,3.0,1
77.0,7.0,216.0,2.0,1
3.0,1.0,1.0,9.0,12
10.0,14.0,2.0,4.0,1
1.0,38.0,41.0,1.0,1
1.0,2.0,1.0,1.0,41
14.0,43.0,1.0,4.0,2
10.0,2.0,4.0,1.0,4
27.0,4.0,2.0,1.0,12
2.0,6.0,17.0,2.0,1
45.0,2.0,1.0,3.0,34
1.0,1.0,1.0,1.0,4
15.0,1.0,73.0,1.0,1
1.0,2.0,3.0,3.0,1
8.0,1.0,7.0,14.0,3
2.0,1.0,1.0,57.0,1
3.0,1.0,2.0,1.0,179
1.0,3.0,38.0,4.0,156
2.0,1.0,20.0,1.0,1
25.0,1.0,19.0,8.0,1
7.0,1.0,2.0,1.0,103
1.0,1.0,47.0,3.0,1
6.0,1.0,46.0,1.0,3
49.0,1.0,20.0,1.0,3
11.0,2.0,11.0,35.0,1
7.0,1.0,1.0,5.0,1
2.0,37.0,1.0,1.0,4
1.0,11.0,1.0,88.0,144
1.0,4.0,1.0,8.0,5
3.0,25.0,2.0,2.0,9
19.0,13.0,1.0,3.0,1
1.0,1.0,1.0,13.0,202
2.0,1.0,1.0,75.0,2
1.0,18.0,1.0,7.0,15
2.0,1.0,1.0,1.0,1
3.0,1.0,4.0,3.0,1
1.0,11.0,46.0,1.0,57
5.0,1.0,6.0,1.0,119
1.0,1.0,146.0,1.0,105
3.0,3.0,3.0,2.0,81
1.0,1.0,3.0,9.0,3
19.0,3.0,3.0,13.0,1
11.0,49.0,46.0,2.0,1
11.0,56.0,2.0,241.0,31
4.0,74.0,2.0,6.0,39
1.0,1.0,2.0,28.0,51
407.0,1.0,3.0,1.0,2
5.0,4.0,107.0,9.0,5
52.0,25.0,123.0,1.0,20
4.0,2.0,1.0,2.0,1
1.0,4.0,6.0,1.0,1
1.0,1.0,44.0,4.0,1
1.0,9.0,15.0,1.0,9
1.0,3.0,18.0,1.0,1
2.0,2.0,10.0,7.0,1
1.0,1.0,69.0,1.0,3
1.0,1.0,1.0,2.0,43
8.0,5.0,6.0,1.0,5
2.0,17.0,135.0,1.0,45
4.0,1.0,163.0,1.0,2
1.0,1.0,1.0,23.0,31
1.0,26.0,38.0,416.0,1
1.0,1.0,6.0,76.0,5
1.0,1.0,30.0,5.0,112
1.0,3.0,124.0,2.0,63
2.0,1.0,2.0,19.0,2
1.0,9.0,3.0,25.0,27
1.0,2.0,215.0,1.0,3
1.0,3.0,3.0,7.0,8
4.0,177.0,31.0,42.0,4
41.0,141.0,1.0,2.0,10
102.0,6.0,3.0,93.0,68
2.0,9.0,2.0,1.0,5
1.0,2.0,1.0,1.0,12
6.0,1.0,8.0,1.0,488
1.0,2.0,1.0,3.0,19
3.0,3.0,6.0,1.0,4
1.0,18.0,71.0,1.0,1
1.0,9.0,2.0,1.0,1
3.0,2.0,1.0,80.0,4
1.0,15.0,13.0,26.0,32
16.0,2.0,1.0,35.0,1
3.0,3.0,12.0,2.0,9
3.0,1.0,2.0,4.0,2
1.0,4.0,37.0,1.0,1
10.0,5.0,146.0,41.0,16
1.0,1.0,15.0,3.0,9
3.0,7.0,6.0,4.0,13
26.0,3.0,1.0,1.0,38
44.0,18.0,26.0,1.0,19
1.0,23.0,40.0,1.0,1
45.0,1.0,17.0,3.0,1
1.0,2.0,13.0,1.0,1
5.0,7.0,1.0,1.0,1
1.0,2.0,1.0,2.0,1
1.0,66.0,1.0,2.0,1
1.0,1.0,7.0,6.0,1
20.0,6.0,1.0,59.0,35
7.0,5.0,1.0,1.0,1
29.0,2.0,1.0,1.0,54
66.0,12.0,1.0,4.0,3
6.0,1.0,1.0,2.0,1
1.0,1.0,1.0,2.0,1
1.0,3.0,1.0,1.0,68
1.0,5.0,1.0,39.0,62
1.0,41.0,1.0,2.0,1
20.0,54.0,1.0,1.0,1
21.0,1.0,54.0,83.0,2
1.0,3.0,2.0,6.0,38
4.0,1.0,100.0,6.0,1
24.0,14.0,1.0,76.0,6
2.0,1.0,3.0,3.0,1
1.0,1.0,1.0,1.0,6
5.0,3.0,55.0,1.0,5
47.0,1.0,17.0,2.0,61
9.0,3.0,2.0,1.0,11
2.0,1.0,2.0,6.0,1
5.0,20.0,10.0,28.0,25
23.0,2.0,1.0,2.0,4
60.0,7.0,143.0,165.0,1
3.0,1.0,1.0,2.0,11
28.0,15.0,125.0,15.0,1
3.0,24.0,1.0,19.0,3
8.0,7.0,35.0,1.0,4
2.0,6.0,23.0,2.0,3
1.0,3.0,33.0,5.0,1
4.0,2.0,19.0,3.0,2
3.0,1.0,51.0,4.0,61
24.0,39.0,11.0,22.0,1
6.0,8.0,1.0,1.0,1
9.0,7.0,130.0,1.0,127
16.0,1.0,94.0,334.0,36
9.0,5.0,1.0,22.0,3
3.0,69.0,43.0,8.0,1
2.0,82.0,4.0,1.0,1
6.0,39.0,11.0,2.0,7
1.0,2.0,102.0,1.0,1
1.0,1.0,1.0,39.0,17
1.0,1.0,112.0,2.0,1
2.0,11.0,2.0,27.0,8
20.0,40.0,74.0,5.0,48
2.0,4.0,5.0,26.0,94
1.0,1.0,1.0,82.0,2
1.0,2.0,7.0,2.0,1
7.0,10.0,9.0,1.0,1
1.0,10.0,50.0,1.0,1
2.0,10.0,3.0,2.0,1
1.0,2.0,7.0,1.0,2
1.0,3.0,40.0,4.0,1
3.0,4.0,1.0,66.0,1
7.0,4.0,123.0,7.0,20
1.0,1.0,1.0,38.0,27
1.0,6.0,2.0,1.0,20
14.0,2.0,1.0,4.0,1
1.0,49.0,2.0,3.0,59
3.0,1.0,1.0,20.0,235
360.0,9.0,14.0,10.0,9
1.0,1.0,30.0,1.0,1
